Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q96QD9,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:19836239}. Nucleus speckle {ECO:0000269|PubMed:19836239}.",FYTTD1 UIF,
Q96QE3,Elg1 RFC-like complex [GO:0031391]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ATAD5 C17orf41 FRAG1,
Q96QP1,cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:30111836}.",ALPK1 KIAA1527 LAK,
Q96QT6,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Sin3 complex [GO:0016580]; Sin3-type complex [GO:0070822]; transcriptional repressor complex [GO:0017053],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11390640}.,PHF12 KIAA1523,
Q96RU2,cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:17558397}.",USP28 KIAA1515,
Q96RY5,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00624}.,CRAMP1 C16orf34 CRAMP1L HN1L KIAA1426,
Q96RY7,axoneme [GO:0005930]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary tip [GO:0097542]; cilium [GO:0005929]; intraciliary transport particle A [GO:0030991]; photoreceptor connecting cilium [GO:0032391]; photoreceptor outer segment [GO:0001750],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:22503633, ECO:0000269|PubMed:26968735}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:23418020}. Cell projection, cilium {ECO:0000269|PubMed:22503633, ECO:0000269|PubMed:26968735, ECO:0000269|PubMed:27932497}.",IFT140 KIAA0590 WDTC2,
Q96SF7,nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; Tle3-Aes complex [GO:0070722],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00201}.,TBX15 TBX14,
Q99590,nuclear body [GO:0016604]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9447963}.,SCAF11 CASP11 SFRS2IP SIP1 SRSF2IP,
Q99698,cytoplasm [GO:0005737]; microtubule cytoskeleton [GO:0015630],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,LYST CHS CHS1,
Q99856,cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane raft [GO:0045121]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00355, ECO:0000269|PubMed:17400556}. Cytoplasm {ECO:0000269|PubMed:17400556}. Note=Shuttles between nucleus and cytoplasm.",ARID3A DRIL1 DRIL3 DRX E2FBP1,
Q99996,centrosome [GO:0005813]; cis-Golgi network [GO:0005801]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendritic branch [GO:0044307]; extrinsic component of postsynaptic density membrane [GO:0099147]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]; intracellular membrane-bounded organelle [GO:0043231]; neuronal cell body [GO:0043025]; synaptic membrane [GO:0097060]; voltage-gated potassium channel complex [GO:0008076],"SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:15047863, ECO:0000269|PubMed:19242490, ECO:0000269|PubMed:25217626, ECO:0000269|PubMed:27666745}. Cytoplasm {ECO:0000269|PubMed:9915845}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:12270714, ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:25657325, ECO:0000269|PubMed:29162697, ECO:0000269|PubMed:9915845}. Note=Cytoplasmic in parietal cells (PubMed:9915845). Recruited to the Golgi apparatus by GM130/GOLGA2 (PubMed:25657325). Localization at the centrosome versus Golgi apparatus may be cell line-dependent. In SKBr3 and HEK293F cells, exclusively located at the centrosome (PubMed:29162697). In HeLa, MDA-MB231 and RPE-1 cells, detected at the Golgi apparatus (PubMed:25217626, PubMed:29162697). In SK-BR-3 cells, recruited to the centrosome in the presence of CDK5RAP2 (PubMed:29162697). {ECO:0000269|PubMed:25217626, ECO:0000269|PubMed:25657325, ECO:0000269|PubMed:29162697, ECO:0000269|PubMed:9915845}.",AKAP9 AKAP350 AKAP450 KIAA0803,
Q9BPU6,cytosol [GO:0005829]; dendrite [GO:0030425]; neuronal cell body [GO:0043025],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,DPYSL5 CRMP5 ULIP6,
Q9BPX3,"condensed chromosome [GO:0000793]; condensed chromosome, centromeric region [GO:0000779]; condensin complex [GO:0000796]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Chromosome. Note=In interphase cells, the majority of the condensin complex is found in the cytoplasm, while a minority of the complex is associated with chromatin. A subpopulation of the complex however remains associated with chromosome foci in interphase cells. During mitosis, most of the condensin complex is associated with the chromatin. At the onset of prophase, the regulatory subunits of the complex are phosphorylated by CDK1, leading to condensin's association with chromosome arms and to chromosome condensation. Dissociation from chromosomes is observed in late telophase.",NCAPG CAPG NYMEL3,
Q9BR09,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,NEURL2 C20orf163,
Q9BRP8,cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; exon-exon junction complex [GO:0035145]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14968132, ECO:0000269|PubMed:18026120}. Nucleus, nucleolus {ECO:0000269|PubMed:14968132}. Nucleus, nucleoplasm {ECO:0000269|PubMed:14968132}. Note=Shuttles between the nucleus and the cytoplasm (PubMed:14968132). Nuclear export is mediated by XPO1/CRM1 (PubMed:14968132). {ECO:0000269|PubMed:14968132}.",PYM1 PYM WIBG,
Q9BRQ3,nucleoplasm [GO:0005654],,NUDT22 PP11246,
Q9BRS8,cytoplasm [GO:0005737]; nucleus [GO:0005634]; polysome [GO:0005844]; ribonucleoprotein complex [GO:1990904],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17383118}. Nucleus {ECO:0000269|PubMed:17383118}. Note=Shuttles between the nucleus and the cytoplasm.,LARP6,
Q9BTA9,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000250|UniProtKB:Q924H7}. Nucleus {ECO:0000269|PubMed:21329877}. Note=In distinct nuclear speckles. Colocalizes with pre-mRNA processing complexes. {ECO:0000250|UniProtKB:Q924H7}.,WAC KIAA1844,
Q9BVI0,cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; MLL1 complex [GO:0071339]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20018852}.,PHF20 C20orf104 GLEA2 HCA58 NZF TZP,
Q9BVV6,centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; photoreceptor inner segment [GO:0001917],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:19144723}. Photoreceptor inner segment {ECO:0000269|PubMed:26386247}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:24421332, ECO:0000269|PubMed:26386247}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:26386247}. Note=Forms a ring-like structure at the extreme distal end of both mother and daughter centrioles (PubMed:24421332). In photoreceptor cells localized to the joint between the inner and outer segments, specifically localized at the mother centriole (basal body) and the adjacent centriole as well as between the two centrioles but not in the connecting cilium (PubMed:26386247). {ECO:0000269|PubMed:24421332, ECO:0000269|PubMed:26386247}.",KIAA0586 TALPID3,
Q9BW19,early endosome [GO:0005769]; kinesin complex [GO:0005871]; membrane [GO:0016020]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; mitotic spindle [GO:0072686]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9QWT9}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q9QWT9}. Cytoplasm, cytoskeleton, spindle {ECO:0000250|UniProtKB:Q9QWT9}. Early endosome {ECO:0000250|UniProtKB:Q9QWT9}. Note=Associated with nucleus during interphase, centrosomes in early and spindle in later mitosis. {ECO:0000250|UniProtKB:Q9QWT9}.",KIFC1 HSET KNSL2,
Q9BXD5,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,NPL C1orf13,
Q9BXJ9,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; NatA complex [GO:0031415]; nucleus [GO:0005634]; transcription factor complex [GO:0005667],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Mainly cytoplasmic, nuclear in some cases. Present in the free cytosolic and cytoskeleton-bound polysomes, but not in the membrane-bound polysomes.",NAA15 GA19 NARG1 NATH TBDN100,
Q9BXT5,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:F8VPN2}. Nucleus {ECO:0000250|UniProtKB:F8VPN2}.,TEX15,
Q9BXX3,nucleus [GO:0005634],,ANKRD30A,
Q9BZM3,nuclear chromatin [GO:0000790],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.,GSX2 GSH2,
Q9BZR8,cytosol [GO:0005829]; endomembrane system [GO:0012505]; intracellular organelle [GO:0043229]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11054413}.; SUBCELLULAR LOCATION: Isoform 1: Cytoplasm, cytosol. Note=Diffusely distributed throughout the cytosol.; SUBCELLULAR LOCATION: Isoform 2: Endomembrane system. Note=Predominantly localized to cytosolic organelles.",BCL2L14 BCLG,
Q9C0B2,axoneme [GO:0005930],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:D4P3R7}.",CFAP74 C1orf222 KIAA1751,
Q9C0F1,centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:21399614}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:21399614}. Midbody {ECO:0000269|PubMed:21399614}. Note=Localizes to centrosomes, spindle poles, and weakly in midbody.",CEP44 KIAA1712,
Q9C0G6,cilium [GO:0005929]; cytoplasm [GO:0005737]; dynein complex [GO:0030286]; microtubule [GO:0005874],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250}.",DNAH6 DNAHC6 DNHL1 HL2 KIAA1697,
Q9GZS0,axonemal dynein complex [GO:0005858]; axoneme [GO:0005930]; external side of plasma membrane [GO:0009897]; microtubule [GO:0005874]; outer dynein arm [GO:0036157]; sperm flagellum [GO:0036126],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250}.",DNAI2,
Q9H008,cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16430861}. Nucleus {ECO:0000269|PubMed:16430861}.,LHPP,
Q9H0D6,aggresome [GO:0016235]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849}.",XRN2,
Q9H0I3,centriolar satellite [GO:0034451]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite {ECO:0000269|PubMed:25074808}. Note=Colocalized with HAP1 at centriolar satellites. Centriolar satellite localization requires PCM1. {ECO:0000269|PubMed:25074808}.",CCDC113 HSPC065,
Q9H0X6,cytosol [GO:0005829]; nucleoplasm [GO:0005654],,RNF208,
Q9H116,cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14522971}. Nucleus, nucleoplasm {ECO:0000269|PubMed:14522971, ECO:0000269|PubMed:17674968}. Nucleus, nucleolus {ECO:0000269|PubMed:17674968}. Note=Nuclear localization depends upon NCL. {ECO:0000269|PubMed:17674968}.",GZF1 ZBTB23 ZNF336,
Q9H1E3,chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,NUCKS1 NUCKS JC7,
Q9H2G4,cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11318608, ECO:0000269|PubMed:11395479}. Cytoplasm {ECO:0000250}. Note=Enriched in transcriptionally active regions of chromatin in neurons. {ECO:0000250}.",TSPYL2 CDA1 DENTT TSPX HRIHFB2216,
Q9H2J4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; perinucleolar compartment [GO:0097356]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15371430}.,PDCL3 PhLP2A VIAF1,
Q9H2T7,cytoplasm [GO:0005737]; nuclear pore [GO:0005643],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Nucleus, nuclear pore complex {ECO:0000250}.",RANBP17,
Q9H446,cytoplasm [GO:0005737]; polysome [GO:0005844],,RWDD1 DFRP2 CGI-24 PTD013,
Q9H4I2,nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108, ECO:0000269|PubMed:12659632}.",ZHX3 KIAA0395 TIX1,
Q9H5L6,nuclear chromatin [GO:0000790],,THAP9,
Q9H5U6,cytoplasm [GO:0005737]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:30531910}. Nucleus, nucleolus {ECO:0000269|PubMed:30531910}. Note=Accumulates in the nucleolus, where ribosome biogenesis takes place. {ECO:0000269|PubMed:30531910}.",ZCCHC4,
Q9H6D7,centrosome [GO:0005813]; cytosol [GO:0005829]; HAUS complex [GO:0070652]; microtubule [GO:0005874]; spindle [GO:0005819],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:19369198, ECO:0000269|PubMed:19427217}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:19369198, ECO:0000269|PubMed:19427217}. Note=Localizes to interphase centrosomes and to mitotic spindle microtubules. {ECO:0000269|PubMed:19369198, ECO:0000269|PubMed:19427217}.",HAUS4 C14orf94,
Q9H6F5,nucleolus [GO:0005730]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.,CCDC86 CYCLON,
Q9H6Z4,cytoplasm [GO:0005737]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19289081}. Nucleus {ECO:0000269|PubMed:19289081}.,RANBP3,
Q9H792,actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; focal adhesion [GO:0005925],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:20534451, ECO:0000269|PubMed:23105102}. Cell junction, focal adhesion {ECO:0000269|PubMed:20534451, ECO:0000269|PubMed:23105102}. Note=Colocalizes with F-actin in serum-rich medium (PubMed:20534451). Actin colocalization is reduced during serum starvation (PubMed:20534451). {ECO:0000269|PubMed:20534451}.",PEAK1 KIAA2002,
Q9H7R0,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF442,
Q9H8V3,bicellular tight junction [GO:0005923]; cell-cell junction [GO:0005911]; centralspindlin complex [GO:0097149]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Cytoplasm, cytoskeleton, spindle. Cleavage furrow. Midbody. Cell junction. Cell junction, tight junction. Note=Sequestered within the nucleus during interphase. Dispersed throughout the cytoplasm upon breakdown of the nuclear envelope during mitosis. Colocalizes with the centralspindlin complex to the mitotic spindles during anaphase/metaphase, the cleavage furrow during telophase and at the midbody at the end of cytokinesis. Colocalized with RhoA at the midbody. Its subcellular localization to tight junction is increased by calcium. Localized predominantly in the cytoplasm of numerous carcinoma cells.",ECT2,
Q9H8W5,cytosol [GO:0005829]; intercellular bridge [GO:0045171]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15351693}. Nucleus {ECO:0000269|PubMed:15351693}.,TRIM45 RNF99,
Q9H8X2,cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.,IPPK C9orf12,
Q9H910,cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15094197}. Nucleus {ECO:0000269|PubMed:15094197}.,JPT2 C16orf34 HN1L L11,
Q9H981,centrosome [GO:0005813]; Ino80 complex [GO:0031011]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18163988}. Chromosome {ECO:0000269|PubMed:18163988}. Note=Specifically localizes to mitotic chromosomes.,ACTR8 ARP8 INO80N,
Q9H9L3,nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:18065403}.",ISG20L2 HSD-38 HSD38,
Q9H9Y2,"nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849}.",RPF1 BXDC5,
Q9HAW4,Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12766152}.,CLSPN,
Q9HB58,nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00185, ECO:0000255|PROSITE-ProRule:PRU00747, ECO:0000269|PubMed:10913195}. Note=Found in the nuclear body.",SP110,
Q9HCE0,cytoplasm [GO:0005737]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:29130391}. Lysosome {ECO:0000269|PubMed:29130391}.",EPG5 KIAA1632,
Q9HCH0,centrosome [GO:0005813]; cytoplasm [GO:0005737]; microtubule plus-end [GO:0035371],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:26482847, ECO:0000269|PubMed:26485573, ECO:0000269|PubMed:26549230}. Note=Localizes to microtubule plus ends (PubMed:26485573, PubMed:26482847). Associates with centrosomes during interphase, but dissociates from these structures from the onset of mitosis (PubMed:26549230). {ECO:0000269|PubMed:26482847, ECO:0000269|PubMed:26485573, ECO:0000269|PubMed:26549230}.",NCKAP5L CEP169 KIAA1602 FP1193,
Q9HCJ5,Cul2-RING ubiquitin ligase complex [GO:0031462],,ZSWIM6 KIAA1577,
Q9HCM1,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q5DTW7}. Note=Localizes around gamma-tubulin during M phase. {ECO:0000250|UniProtKB:Q5DTW7}.,RESF1 C12orf35 KIAA1551,
Q9NPF5,cytoplasm [GO:0005737]; cytosol [GO:0005829]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; replication fork [GO:0005657]; Swr1 complex [GO:0000812],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Targeted to replication foci throughout S phase by DNMT1.,DMAP1 KIAA1425,
Q9NQG7,BLOC-3 complex [GO:0031085]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; lysosome [GO:0005764]; melanosome [GO:0042470]; membrane [GO:0016020]; platelet dense granule [GO:0042827],,HPS4 KIAA1667,
Q9NQM4,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q3KNI6}. Note=Localized to the cytoplasm of spermatogenic cells. {ECO:0000250|UniProtKB:Q3KNI6}.,PIH1D3 CXorf41,
Q9NQW6,actin cytoskeleton [GO:0015629]; actomyosin contractile ring [GO:0005826]; bleb [GO:0032059]; cell cortex region [GO:0099738]; midbody [GO:0030496]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytoskeleton. Cytoplasm, cell cortex {ECO:0000269|PubMed:23870127}. Cell projection, bleb {ECO:0000269|PubMed:23870127}. Note=Mainly found in the nucleus during interphase. Colocalizes with cortical F-actin upon nuclear envelope breakdown in mitosis and subsequently concentrates in the area of the prospective contractile ring in anaphase. This pattern persists until telophase, when the protein becomes concentrated in the midbody.",ANLN,
Q9NR09,endosome [GO:0005768]; Flemming body [GO:0090543]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; midbody [GO:0030496]; nucleus [GO:0005634]; spindle pole [GO:0000922]; trans-Golgi network [GO:0005802],"SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:18329369}. Endosome {ECO:0000269|PubMed:18329369}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:18329369}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:18329369}. Midbody, Midbody ring {ECO:0000269|PubMed:18329369}. Note=Exhibits cell cycle-dependent localization. Concentrates in a pericentriolar compartment in interphase, moves partially to spindle poles in metaphase, and finally localizes to the spindle midzone and the midbody in telophase and during cytokinesis. On the midbody, localizes to the midbody ring, also called Flemming body (PubMed:18329369). In interphase cells, localizes to the trans-Golgi network membrane and endosomes. During cytokinesis, a fraction moves to the midzone where it specifically arrives at the midbody ring. After abscission completion, travels with the midbody remnant into one daughter cell, and remains bound to it until a new midbody ring is formed during the next cell division (PubMed:18329369). {ECO:0000269|PubMed:18329369}.",BIRC6 KIAA1289,
Q9NR20,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Isoform 1: Cytoplasm {ECO:0000269|PubMed:17292540}.; SUBCELLULAR LOCATION: Isoform 4: Cytoplasm {ECO:0000269|PubMed:21127067}. Nucleus {ECO:0000269|PubMed:21127067}.,DYRK4,
Q9NR48,bicellular tight junction [GO:0005923]; chromosome [GO:0005694]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10860993}. Cell junction, tight junction {ECO:0000269|PubMed:10860993}. Chromosome {ECO:0000305|PubMed:10860993}. Note=The relevance of tight junction localization is however unclear. {ECO:0000269|PubMed:10860993}.",ASH1L KIAA1420 KMT2H,
Q9NRC6,cytoplasm [GO:0005737]; cytosol [GO:0005829]; filamentous actin [GO:0031941]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; photoreceptor connecting cilium [GO:0032391]; photoreceptor disc membrane [GO:0097381]; spectrin [GO:0008091],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Note=Detected prominently in the outer segments of photoreceptor rods and cones and in the basolateral membrane and cytosol of gastric epithelial cells.",SPTBN5 BSPECV HUBSPECV HUSPECV,
Q9NRX1,cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:15497447}.",PNO1,
Q9NS56,centriole [GO:0005814]; ciliary basal body [GO:0036064]; gamma-tubulin complex [GO:0000930]; midbody [GO:0030496]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; photoreceptor connecting cilium [GO:0032391]; PML body [GO:0016605]; spindle pole [GO:0000922]; ubiquitin ligase complex [GO:0000151],"SUBCELLULAR LOCATION: Nucleus. Nucleus, PML body. Note=Localizes to discrete nuclear foci which partly overlap with PML nuclear bodies. Targeted to PML nuclear bodies upon DNA damage.",TOPORS LUN TP53BPL,
Q9NS73,Ada2/Gcn5/Ada3 transcription activator complex [GO:0005671]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Shows a cytoplasmic localization when coexpressed with MAP3K12.,MBIP BM-015,
Q9NS91,centrosome [GO:0005813]; cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nuclear inclusion body [GO:0042405]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Rad6-Rad18 complex [GO:0097505]; replication fork [GO:0005657]; site of double-strand break [GO:0035861],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15632077, ECO:0000269|PubMed:22036607, ECO:0000269|PubMed:25931565}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:15632077}. Note=Associates with chromatin (PubMed:25931565). Colocalizes with SLF1 in the nucleus and to centrosomes (PubMed:15632077). Relocalizes with SLF1 to nuclear foci in response to DNA damage (PubMed:22036607). Accumulates with the SLF1-SLF2 and SMC5-SMC6 complexes at replication-coupled DNA interstrand repair and DNA double-strand breaks (DSBs) sites on chromatin in a ubiquitin-dependent manner (PubMed:25931565). {ECO:0000269|PubMed:15632077, ECO:0000269|PubMed:22036607, ECO:0000269|PubMed:25931565}.",RAD18 RNF73,
Q9NSI6,cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm. Nucleus {ECO:0000250}.,BRWD1 C21orf107 WDR9,
Q9NSJ1,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF355P ZNF834 PRED65,
Q9NSK0,cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; microtubule [GO:0005874],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}.",KLC4 KNSL8,
