Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q8NCW5,cell body [GO:0044297]; cilium [GO:0005929]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03159}. Secreted {ECO:0000255|HAMAP-Rule:MF_03159, ECO:0000269|PubMed:11991719}. Note=In sperm, secretion gradually increases during capacitation. {ECO:0000255|HAMAP-Rule:MF_03159}.",NAXE AIBP APOA1BP YJEFN1,
Q8ND04,cytosol [GO:0005829],,SMG8 ABC2 C17orf71,
Q8NE71,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; ribosome [GO:0005840],"SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:19570978}. Nucleus, nucleoplasm {ECO:0000269|PubMed:19570978}. Nucleus envelope {ECO:0000269|PubMed:19570978}.",ABCF1 ABC50,
Q8NFL0,endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021],SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.,B3GNT7,
Q8NFW1,collagen trimer [GO:0005581]; endoplasmic reticulum lumen [GO:0005788]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix. Cytoplasm {ECO:0000250}.",COL22A1,SIGNAL 1 27 {ECO:0000255}.
Q8NFZ8,cell-cell contact zone [GO:0044291]; cell leading edge [GO:0031252]; integral component of membrane [GO:0016021],SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.,CADM4 IGSF4C NECL4 TSLL2,SIGNAL 1 20 {ECO:0000255}.
Q8TBC4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],,UBA3 UBE1C,
Q8TDC3,cell junction [GO:0030054]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; distal axon [GO:0150034]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; presynaptic active zone [GO:0048786]; synaptic vesicle [GO:0008021],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15150265}. Nucleus {ECO:0000269|PubMed:15150265}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250}. Cell junction, synapse {ECO:0000250}. Note=Localizes to synaptic vesicles in neurons (By similarity). Nuclear in the absence of DNA damage. Translocated to the nucleus in response to UV- or MMS-induced DNA damage. {ECO:0000250}.",BRSK1 KIAA1811 SAD1 SADB,
Q8TDR0,axoneme [GO:0005930]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; ciliary tip [GO:0097542]; ciliary transition zone [GO:0035869]; cilium [GO:0005929]; intraciliary transport particle B [GO:0030992],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:12935900}. Cell projection, cilium {ECO:0000269|PubMed:26487268}. Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:Q149C2}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q149C2}. Note=Microtubules (PubMed:12935900). In the cilium, it is observed at the ciliary base, ciliary transition zone and ciliary tip (PubMed:26487268). {ECO:0000269|PubMed:12935900, ECO:0000269|PubMed:26487268}.",TRAF3IP1 IFT54 MIPT3,
Q8TDW7,integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.,FAT3 CDHF15 KIAA1989,SIGNAL 1 32 {ECO:0000255}.
Q8TE99,Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021],SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:24425863}; Single-pass type II membrane protein {ECO:0000255}. Note=Colocalizes to Golgi apparatus in a B3GAT3-dependent manner. {ECO:0000269|PubMed:24425863}.,PXYLP1 ACPL2 HEL124 XYLP UNQ370/PRO706,
Q8TER0,extracellular region [GO:0005576],SUBCELLULAR LOCATION: Secreted {ECO:0000305}.,SNED1,SIGNAL 1 24 {ECO:0000255}.
Q8WTP8,nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus. Nucleus, nucleolus. Note=Localized predomintly in the nucleolus. Translocates from the nucleolus to the nucleoplasm upon apoptosis induction.",AEN ISG20L1 SBBI58,
Q8WUJ3,clathrin-coated endocytic vesicle [GO:0045334]; clathrin-coated pit [GO:0005905]; clathrin-coated vesicle membrane [GO:0030665]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Endoplasmic reticulum. Cell membrane. Membrane, clathrin-coated pit. Secreted. Note=Retained in the endoplasmic reticulum (ER) in a HSPA5/BIP-dependent manner. Colocalized with clathrin heavy chain/CLTC in clathrin-coated vesicles. Strongly detected in the cytoplasm of breast carcinoma cells, whereas poorly detected in adjacent normal epithelial cells, stromal cells, or benign breast tissues. Localized in the nucleus and cytoplasm of colon adenocarcinomas.",CEMIP KIAA1199,SIGNAL 1 30 {ECO:0000269|PubMed:24269685}.
Q8WUM4,actomyosin [GO:0042641]; bicellular tight junction [GO:0005923]; cytosol [GO:0005829]; endoplasmic reticulum exit site [GO:0070971]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561]; Flemming body [GO:0090543]; focal adhesion [GO:0005925]; immunological synapse [GO:0001772]; melanosome [GO:0042470]; membrane [GO:0016020]; microtubule organizing center [GO:0005815],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9QZA2}. Melanosome {ECO:0000269|PubMed:17081065}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:17556548, ECO:0000269|PubMed:17853893}. Secreted, extracellular exosome {ECO:0000269|PubMed:22660413}. Cell junction, tight junction {ECO:0000250|UniProtKB:Q9WU78}. Midbody, Midbody ring {ECO:0000269|PubMed:17853893, ECO:0000269|PubMed:18641129}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. Colocalized with CEP55 at centrosomes of non-dividing cells. Component of the actomyosin-tight junction complex (By similarity). PDCD6IP targeting to the midbody requires the interaction with CEP55 (PubMed:18641129). {ECO:0000250|UniProtKB:Q9QZA2, ECO:0000250|UniProtKB:Q9WU78, ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:17556548, ECO:0000269|PubMed:17853893, ECO:0000269|PubMed:18641129}.",PDCD6IP AIP1 ALIX KIAA1375,
Q8WVM7,"chromatin [GO:0000785]; chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; cohesin complex [GO:0008278]; cytosol [GO:0005829]; mitotic spindle pole [GO:0097431]; nuclear body [GO:0016604]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus. Chromosome. Chromosome, centromere. Note=Associates with chromatin. Before prophase it is scattered along chromosome arms. During prophase, most of cohesin complexes dissociate from chromatin probably because of phosphorylation by PLK1, except at centromeres, where cohesin complexes remain. At anaphase, the RAD21 subunit of cohesin is cleaved, leading to the dissociation of the complex from chromosomes, allowing chromosome separation.",STAG1 SA1 SCC3,
Q8WVQ1,endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724],"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12234496}; Single-pass type II membrane protein {ECO:0000269|PubMed:12234496}. Golgi apparatus, Golgi stack membrane {ECO:0000269|PubMed:12234496}; Single-pass type II membrane protein {ECO:0000269|PubMed:12234496}. Cell membrane {ECO:0000269|PubMed:16835225}. Note=Processed form: Secreted.",CANT1 SHAPY,
Q8WVY7,nucleolus [GO:0005730]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15883030, ECO:0000269|PubMed:21949367}. Note=Colocalizes with nuclear proteasomes.",UBLCP1,
Q8WW12,nuclear body [GO:0016604]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12176013}.,PCNP,
Q8WZ42,condensed nuclear chromosome [GO:0000794]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; I band [GO:0031674]; M band [GO:0031430]; sarcomere [GO:0030017]; striated muscle thin filament [GO:0005865]; Z disc [GO:0030018],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:16410549}. Nucleus {ECO:0000269|PubMed:16410549}.,TTN,
Q8WZA1,Golgi membrane [GO:0000139]; integral component of Golgi membrane [GO:0030173]; integral component of membrane [GO:0016021],"SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:17034757, ECO:0000303|PubMed:11709191}; Single-pass type II membrane protein {ECO:0000305|PubMed:11709191}.",POMGNT1 MGAT1.2 UNQ746/PRO1475,
Q92520,extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; platelet dense granule lumen [GO:0031089],SUBCELLULAR LOCATION: Secreted {ECO:0000250}. Cytoplasmic vesicle {ECO:0000269|PubMed:16959614}. Note=Cytoplasmic in some cancer cells.,FAM3C ILEI GS3786,SIGNAL 1 24 {ECO:0000255}.
Q92598,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endocytic vesicle lumen [GO:0071682]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; microtubule [GO:0005874]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9931472}.,HSPH1 HSP105 HSP110 KIAA0201,
Q92626,collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:19590037, ECO:0000269|Ref.8}. Note=Enriched in the peritubular space of fibrotic kidneys.",PXDN KIAA0230 MG50 PRG2 VPO VPO1,SIGNAL 1 26 {ECO:0000255}.
Q92743,collagen-containing extracellular matrix [GO:0062023]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:21297635}. Secreted {ECO:0000269|PubMed:15208355, ECO:0000269|PubMed:9852107}. Cytoplasm, cytosol {ECO:0000269|PubMed:15208355, ECO:0000269|PubMed:20671064}. Note=Predominantly secreted (PubMed:15208355). Also found associated with the plasma membrane (PubMed:21297635). {ECO:0000269|PubMed:15208355, ECO:0000269|PubMed:21297635}.",HTRA1 HTRA PRSS11,SIGNAL 1 22 {ECO:0000255}.
Q92820,azurophil granule lumen [GO:0035578]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; melanosome [GO:0042470]; nucleus [GO:0005634]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724]; vacuole [GO:0005773],"SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000305}. Lysosome {ECO:0000269|PubMed:12643545}. Melanosome {ECO:0000269|PubMed:12643545}. Note=While its intracellular location is primarily the lysosome, most of the enzyme activity is secreted. Identified by mass spectrometry in melanosome fractions from stage I to stage IV. {ECO:0000269|PubMed:12643545}.",GGH,SIGNAL 1 24 {ECO:0000250}.
Q92859,Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; plasma membrane protein complex [GO:0098797],SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein.,NEO1 IGDCC2 NGN,SIGNAL 1 33 {ECO:0000255}.
Q92888,cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10747909}. Membrane {ECO:0000269|PubMed:10747909}. Note=Translocated to the membrane by activated GNA13 or LPA stimulation.,ARHGEF1,
Q92896,extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:2355176}; Single-pass type I membrane protein {ECO:0000269|PubMed:2355176}.,GLG1 CFR1 ESL1 MG160,SIGNAL 1 29 {ECO:0000255}.
Q92945,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19198587}. Cytoplasm {ECO:0000269|PubMed:19198587}. Note=A small proportion is also found in the cytoplasm of neuronal cell bodies and dendrites. {ECO:0000250}.,KHSRP FUBP2,
Q93008,cytoplasm [GO:0005737]; cytosol [GO:0005829]; growth cone [GO:0030426]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19135894}. Cell projection, growth cone {ECO:0000269|PubMed:24607389}.",USP9X DFFRX FAM USP9,
Q93009,chromosome [GO:0005694]; cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21258371, ECO:0000269|PubMed:23973222, ECO:0000269|PubMed:25283148, ECO:0000269|PubMed:26678539}. Cytoplasm {ECO:0000269|PubMed:25283148}. Nucleus, PML body {ECO:0000269|PubMed:9034339}. Chromosome {ECO:0000269|PubMed:20601937}. Note=Present in a minority of ND10 nuclear bodies. Association with ICP0/VMW110 at early times of infection leads to an increased proportion of USP7-containing ND10. Colocalizes with ATXN1 in the nucleus. Colocalized with DAXX in speckled structures. Colocalized with PML and PTEN in promyelocytic leukemia protein (PML) nuclear bodies.",USP7 HAUSP,
Q969H8,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum lumen [GO:0005788]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:17362502, ECO:0000269|PubMed:25581518}. Endoplasmic reticulum-Golgi intermediate compartment {ECO:0000269|PubMed:17362502}. Endoplasmic reticulum {ECO:0000269|PubMed:29954947}. Golgi apparatus {ECO:0000269|PubMed:29954947}. Note=The C-terminal RTEL motif may provide retention in the endoplasmic reticulum. {ECO:0000269|PubMed:25581518, ECO:0000269|PubMed:29954947}.",MYDGF C19orf10,SIGNAL 1 31 {ECO:0000269|PubMed:19892738}.
Q96AY3,endoplasmic reticulum lumen [GO:0005788],SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138}.,FKBP10 FKBP65 PSEC0056,SIGNAL 1 26 {ECO:0000255}.
Q96AZ6,Cajal body [GO:0015030]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605],"SUBCELLULAR LOCATION: Nucleus. Nucleus, nucleolus. Cytoplasm. Nucleus, Cajal body.",ISG20 HEM45,
Q96C19,membrane raft [GO:0045121],SUBCELLULAR LOCATION: Membrane raft {ECO:0000250}. Note=In a mouse immature B-cell line WEHI-231. {ECO:0000250}.,EFHD2 SWS1,
Q96C86,cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932],SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Predominantly localized in the nucleus. Nucleocytoplasmic shuttling protein that can transiently enter the cytoplasm in mammalian cells in a XPO1/CRM1-dependent manner.,DCPS DCS1 HINT5 HSPC015,
Q96CG8,collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.",CTHRC1 UNQ762/PRO1550,SIGNAL 1 30
Q96DB5,cytoplasm [GO:0005737]; microtubule [GO:0005874]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18070910}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:18070910}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:18070910}. Note=In interphase localizes in the cytoplasm, and during mitosis localizes to the spindle microtubules and spindle poles.",RMDN1 FAM82B CGI-90,
Q96EK6,cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; late endosome [GO:0005770],SUBCELLULAR LOCATION: Golgi apparatus membrane; Peripheral membrane protein. Endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.,GNPNAT1 GNA1,
Q96FQ6,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; nucleolus [GO:0005730]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:17030513}. Cytoplasm {ECO:0000269|PubMed:17030513}. Note=Primarily nucleolar. A high intracellular calcium level induces nucleolar exit and nucleocytoplasmic transport, whereas a low intracellular calcium level leads to nuclear translocation and accumulation within specific region of nucleoli (PubMed:17030513).",S100A16 S100F AAG13,
Q96FW1,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,OTUB1 OTB1 OTU1 HSPC263,
Q96G03,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; secretory granule lumen [GO:0034774],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,PGM2 MSTP006,
Q96GU1,,,PAGE5 GAGEE1,
Q96I76,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:28397860}. Cytoplasm {ECO:0000269|PubMed:28397860}.,GPATCH3 GPATC3,
Q96IU4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleolus [GO:0005730]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Predominantly cytoplasmic.,ABHD14B CIB,
Q96JB6,extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; membrane [GO:0016020]; receptor complex [GO:0043235],"SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000305}.",LOXL4 LOXC,SIGNAL 1 24 {ECO:0000255}.
Q96JH7,cytoplasm [GO:0005737]; endoplasmic reticulum lumen [GO:0005788]; Golgi stack [GO:0005795],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250}. Golgi apparatus, Golgi stack {ECO:0000250}. Note=Associated with Golgi stacks and endoplasmic reticulum. {ECO:0000250}.",VCPIP1 KIAA1850 VCIP135,
Q96KG7,cell projection [GO:0042995]; integral component of membrane [GO:0016021]; phagocytic cup [GO:0001891]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:27170117}; Single-pass type I membrane protein. Cell projection, phagocytic cup {ECO:0000269|PubMed:17205124}. Note=Enriched at the sites of contact with apoptotic thymocyte cells (PubMed:17205124). Forms an irregular, mosaic-like adhesion pattern in region of the cell surface that becomes firmely fixed to the substrate. Expressed at the cell surface in clusters around cell corpses during engulfment. During the engulfment of apoptotic thymocytes, recruited at the bottom of the forming phagocytic cup (PubMed:17498693). Colocalizes with ABCA1 in absence of any phagocytic challenge (PubMed:17205124). Does not localize within lamellipodia (PubMed:17498693). Does not localize with MEGF11 (PubMed:17498693). {ECO:0000269|PubMed:17205124, ECO:0000269|PubMed:17498693}.",MEGF10 KIAA1780,SIGNAL 1 25 {ECO:0000255}.
Q96KP1,cytosol [GO:0005829]; exocyst [GO:0000145]; Flemming body [GO:0090543]; membrane [GO:0016020]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Midbody, Midbody ring {ECO:0000269|PubMed:16213214, ECO:0000269|PubMed:18756269}. Note=Recruitment to the midbody does not require RALA, nor RALB (PubMed:18756269). Colocalizes with CNTRL/centriolin at the midbody ring (PubMed:16213214). {ECO:0000269|PubMed:16213214, ECO:0000269|PubMed:18756269}.",EXOC2 SEC5 SEC5L1,
Q96PN6,apical plasma membrane [GO:0016324]; basal part of cell [GO:0045178]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular region [GO:0005576]; growth cone [GO:0030426]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15659711}; Peripheral membrane protein {ECO:0000269|PubMed:15659711}; Cytoplasmic side {ECO:0000269|PubMed:15659711}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:12475901, ECO:0000269|PubMed:15659711}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:12475901, ECO:0000269|PubMed:15659711}. Nucleus {ECO:0000269|PubMed:12475901, ECO:0000269|PubMed:15659711}. Cell projection, cilium {ECO:0000269|PubMed:17591988}. Cytoplasm {ECO:0000269|PubMed:12475901}. Mitochondrion {ECO:0000269|PubMed:12475901}. Note=Distributed to subcellular compartments containing cAMP targets. Found as a plasma membrane-associated protein, protein concentrated in the perinuclear region and protein colocalized with actin or tubulin. {ECO:0000269|PubMed:12475901, ECO:0000269|PubMed:15659711}.",ADCY10 SAC,
Q96QR8,DNA replication factor A complex [GO:0005662]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:1448097}.,PURB,
Q96RL7,cytosol [GO:0005829]; dense core granule [GO:0031045]; extrinsic component of membrane [GO:0019898],,VPS13A CHAC KIAA0986,
Q96RR4,cell projection [GO:0042995]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000269|PubMed:21957496}. Cell projection {ECO:0000269|PubMed:21957496}. Note=Predominantly nuclear in unstimulated cells (By similarity). Found in the cytoplasm and neurites after forskolin induction. {ECO:0000250}.,CAMKK2 CAMKKB KIAA0787,
Q96RU2,cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:17558397}.",USP28 KIAA1515,
Q96RW7,basement membrane [GO:0005604]; cell-cell adherens junction [GO:0005913]; cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000250|UniProtKB:D3YXG0}. Cytoplasm {ECO:0000250|UniProtKB:D3YXG0}. Cell junction {ECO:0000250|UniProtKB:D3YXG0}. Cleavage furrow {ECO:0000250|UniProtKB:D3YXG0}. Note=The antibody used to determine subcellular location does not distinguish between HMCN1 and HMCN2. {ECO:0000250|UniProtKB:D3YXG0}.",HMCN1 FIBL6,SIGNAL 1 21 {ECO:0000255}.
Q96T58,extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptional repressor complex [GO:0017053],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11331609}. Note=Associates with chromatin.,SPEN KIAA0929 MINT SHARP,
Q96TA1,adherens junction [GO:0005912]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytosol. Cell junction, adherens junction. Membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}. Note=In exponentially growing cells, exclusively cytoplasmic. Cell membrane localization is observed when cells reach confluency and during telophase. In melanoma cells, targeting to the plasma membrane may be impaired by C-terminal phosphorylation.",NIBAN2 C9orf88 FAM129B,
Q99436,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]; secretory granule lumen [GO:0034774]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12181345, ECO:0000269|PubMed:18549262}. Nucleus {ECO:0000269|PubMed:12181345, ECO:0000269|PubMed:18549262}.",PSMB7 Z,
Q99471,cytoplasm [GO:0005737]; nucleus [GO:0005634]; prefoldin complex [GO:0016272],SUBCELLULAR LOCATION: Isoform 1: Nucleus.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm.; SUBCELLULAR LOCATION: Isoform 3: Nucleus.,PFDN5 MM1 PFD5,
