Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q9UBT2,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; SUMO activating enzyme complex [GO:0031510],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Shuttles between the cytoplasm and the nucleus, sumoylation is required either for nuclear translocation or nuclear retention.",UBA2 SAE2 UBLE1B HRIHFB2115,
Q9UBZ9,nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,REV1 REV1L,
Q9UGL1,cytosol [GO:0005829]; histone methyltransferase complex [GO:0035097]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00355, ECO:0000255|PROSITE-ProRule:PRU00537, ECO:0000269|PubMed:10336460, ECO:0000269|PubMed:12237901}.",KDM5B JARID1B PLU1 RBBP2H1,
Q9UHD8,actin cytoskeleton [GO:0015629]; axoneme [GO:0005930]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; non-motile cilium [GO:0097730]; perinuclear region of cytoplasm [GO:0048471]; septin complex [GO:0031105]; septin ring [GO:0005940]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:17546647, ECO:0000269|PubMed:17922164}. Note=In an epithelial cell line, concentrates at cell-cell contact areas. After TGF-beta1 treatment and induction of epithelial to mesenchymal transition, colocalizes partly with actin stress fibers. During bacterial infection, displays a collar shape structure next to actin at the pole of invading bacteria.",SEPTIN9 KIAA0991 MSF SEPT9,
Q9UHG0,axoneme [GO:0005930]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; kinocilium [GO:0060091]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; microtubule organizing center [GO:0005815]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cell projection, cilium {ECO:0000269|PubMed:25601850, ECO:0000269|PubMed:27319779}. Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000269|PubMed:25557784, ECO:0000269|PubMed:27319779}. Cell projection, kinocilium {ECO:0000250|UniProtKB:D3ZR10}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:D3ZR10}. Note=Localizes to the ciliary axoneme and to mitotic spindle fibers in a cell-cycle-dependent manner. {ECO:0000269|PubMed:25557784}.",DCDC2 KIAA1154 RU2,
Q9UHX1,cell junction [GO:0030054]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10668799, ECO:0000269|PubMed:17579712}. Note=Colocalizes partially with TROVE2.",PUF60 FIR ROBPI SIAHBP1,
Q9UHY7,cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03117}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03117}.,ENOPH1 MASA MSTP145,
Q9UI15,nucleus [GO:0005634],,TAGLN3 NP25,
Q9UJA3,chromosome [GO:0005694]; MCM8-MCM9 complex [GO:0097362]; MCM complex [GO:0042555]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12527764, ECO:0000269|PubMed:18072282, ECO:0000269|PubMed:23401855, ECO:0000269|PubMed:26215093, ECO:0000269|PubMed:26300262}. Chromosome {ECO:0000269|PubMed:15684404, ECO:0000269|PubMed:23401855, ECO:0000269|PubMed:26215093}. Note=Localizes to nuclear foci (PubMed:26215093). Localizes to double-stranded DNA breaks (PubMed:23401855). Binds chromatin throughout the cell cycle (PubMed:15684404). {ECO:0000269|PubMed:15684404, ECO:0000269|PubMed:23401855, ECO:0000269|PubMed:26215093}.",MCM8 C20orf154,
Q9UKY7,cytosol [GO:0005829]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,CDV3 H41,
Q9UMS4,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; lipid droplet [GO:0005811]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Prp19 complex [GO:0000974]; site of double-strand break [GO:0035861]; spindle [GO:0005819]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11082287, ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:19188445, ECO:0000269|PubMed:20176811, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:29301961, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:30705154}. Nucleus, nucleoplasm {ECO:0000269|PubMed:11082287}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:11082287}. Cytoplasm {ECO:0000269|PubMed:11435423}. Lipid droplet {ECO:0000250|UniProtKB:Q99KP6}. Note=Nucleoplasmic in interphase cells. Irregularly distributed in anaphase cells. In prophase cells, uniformly distributed, but not associated with condensing chromosomes. Found in extrachromosomal regions in metaphase cells. Mainly localized to the mitotic spindle apparatus when chromosomes segregate during anaphase. When nuclei reform during late telophase, uniformly distributed in daughter cells and displays no preferred association with decondensing chromatin. Recruited on damaged DNA at sites of double-strand break. {ECO:0000269|PubMed:11082287, ECO:0000269|PubMed:18263876}.",PRPF19 NMP200 PRP19 SNEV,
Q9UN86,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23279204, ECO:0000269|PubMed:30404792}. Cytoplasm, Stress granule {ECO:0000269|PubMed:23279204, ECO:0000269|PubMed:30404792}.",G3BP2 KIAA0660,
Q9Y266,cytoplasm [GO:0005737]; cytosol [GO:0005829]; microtubule [GO:0005874]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Nucleus. Note=In a filamentous pattern adjacent to the nucleus of migrating cerebellar granule cells. Colocalizes with tubulin and dynein and with the microtubule organizing center. Distributed throughout the cytoplasm of non-migrating cells. A small proportion is nuclear, in a punctate pattern.",NUDC,
Q9Y2W2,cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Predominantly located in the nucleus with granular heterogeneous distribution. Excluded from nucleoli in interphase cells, distributed throughout cytoplasm in dividing cells. Colocalized with SC35 and U2B in the nucleus. In the cytoplasm, associates with the intermediate filament protein vimentin.",WBP11 NPWBP SIPP1 SNP70,
Q9Y3A5,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus, nucleolus. Nucleus, nucleoplasm. Cytoplasm, cytoskeleton, spindle. Note=Primarily detected in the cytoplasm, and at low levels in nucleus and nucleolus (PubMed:19602484 and PubMed:17475909). Detected in the nucleolus during G1 and G2 phase of the cell cycle, and diffusely distributed in the nucleus during S phase. Detected at the mitotic spindle. Colocalizes with the microtubule organizing center during interphase (PubMed:19759903). {ECO:0000269|PubMed:19759903}.",SBDS CGI-97,
Q9Y3F4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; SMN complex [GO:0032797]; SMN-Sm protein complex [GO:0034719],SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Localized predominantly in the cytoplasm but also found in the nucleus.,STRAP MAWD UNRIP,
Q9Y3U8,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020]; nucleolus [GO:0005730]; polysomal ribosome [GO:0042788],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Note=Detected on cytosolic polysomes (PubMed:25957688). {ECO:0000250|UniProtKB:Q2YGT9, ECO:0000269|PubMed:25957688}.",RPL36,
Q9Y570,nucleoplasm [GO:0005654],,PPME1 PME1 PP2593 PRO0750,
Q9Y5B9,chromosome [GO:0005694]; FACT complex [GO:0035101]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10421373}. Chromosome {ECO:0000269|PubMed:10421373}. Note=Colocalizes with RNA polymerase II on chromatin. Recruited to actively transcribed loci.,SUPT16H FACT140 FACTP140,
Q9Y5S9,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; exon-exon junction complex [GO:0035145]; neuronal cell body [GO:0043025]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11030346, ECO:0000269|PubMed:19324961, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:29301961}. Nucleus speckle {ECO:0000269|PubMed:11030346, ECO:0000269|PubMed:19324961}. Cytoplasm {ECO:0000269|PubMed:11030346, ECO:0000269|PubMed:19324961}. Note=Nucleocytoplasmic shuttling protein (PubMed:11030346). Travels to the cytoplasm as part of the exon junction complex (EJC) bound to mRNA. Colocalizes with the core EJC, ALYREF/THOC4, NXF1 and UAP56 in the nucleus and nuclear speckles (PubMed:19324961). {ECO:0000269|PubMed:11030346, ECO:0000269|PubMed:19324961}.",RBM8A RBM8 HSPC114 MDS014,
