Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q9BUJ2,nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11513728, ECO:0000269|PubMed:12489984, ECO:0000269|PubMed:9733834}.",HNRNPUL1 E1BAP5 HNRPUL1,
Q9BV20,cell projection [GO:0042995]; cytosol [GO:0005829]; fibrillar center [GO:0001650]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|HAMAP-Rule:MF_03119, ECO:0000269|PubMed:19620624}. Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03119, ECO:0000269|PubMed:19620624}. Cell projection {ECO:0000269|PubMed:19620624}. Note=Primarily nuclear, but cytoplasmic in cancer cells, with enrichment at leading edge of the plasma membrane in late stage tumor cells.",MRI1 MRDI UNQ6390/PRO21135,
Q9BV38,cytoplasm [GO:0005737]; nuclear pre-replicative complex [GO:0005656]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Rix1 complex [GO:0097344],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:21326211}. Nucleus, nucleoplasm {ECO:0000250|UniProtKB:Q4VBE8}. Cytoplasm {ECO:0000250|UniProtKB:Q4VBE8}. Note=Mainly found in the nucleoplasm, with low levels detected in the cytoplasmic and chromatin fractions. {ECO:0000250|UniProtKB:Q4VBE8}.",WDR18,
Q9BV86,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20668449, ECO:0000269|PubMed:24090352}. Note=Predominantly nuclear (PubMed:24090352).",NTMT1 C9orf32 METTL11A NRMT NRMT1 AD-003,
Q9BVJ6,cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849}.",UTP14A SDCCAG16,
Q9BVV6,centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; photoreceptor inner segment [GO:0001917],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:19144723}. Photoreceptor inner segment {ECO:0000269|PubMed:26386247}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:24421332, ECO:0000269|PubMed:26386247}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:26386247}. Note=Forms a ring-like structure at the extreme distal end of both mother and daughter centrioles (PubMed:24421332). In photoreceptor cells localized to the joint between the inner and outer segments, specifically localized at the mother centriole (basal body) and the adjacent centriole as well as between the two centrioles but not in the connecting cilium (PubMed:26386247). {ECO:0000269|PubMed:24421332, ECO:0000269|PubMed:26386247}.",KIAA0586 TALPID3,
Q9BWJ5,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U12-type spliceosomal complex [GO:0005689]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27720643, ECO:0000269|PubMed:28541300, ECO:0000269|PubMed:28781166}.",SF3B5 SF3B10,
Q9BXJ9,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; NatA complex [GO:0031415]; nucleus [GO:0005634]; transcription factor complex [GO:0005667],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Mainly cytoplasmic, nuclear in some cases. Present in the free cytosolic and cytoskeleton-bound polysomes, but not in the membrane-bound polysomes.",NAA15 GA19 NARG1 NATH TBDN100,
Q9BXP5,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=Predominantly nuclear. Shuttles between the nucleus and the cytoplasm in a CRM1-dependent way (By similarity). {ECO:0000250}.",SRRT ARS2 ASR2,
Q9BXT8,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Predominantly found in the cytoplasm. Component of a nuage in male germ cells (an electron-dense spherical cytoplasmic body present in late pachytene and diplotene spermatocytes and in elonging spermatids) (By similarity). {ECO:0000250}.,RNF17 TDRD4,
Q9BXV9,EKC/KEOPS complex [GO:0000408]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27903914}.,GON7 C14orf142,
Q9BY32,cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:11278832}.",ITPA C20orf37 My049 OK/SW-cl.9,
Q9BZE4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:11316846, ECO:0000269|PubMed:12429849, ECO:0000269|Ref.8}.",GTPBP4 CRFG NOG1,
Q9BZJ0,catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; Prp19 complex [GO:0000974]; spliceosomal complex [GO:0005681]; U2-type catalytic step 2 spliceosome [GO:0071007],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:12801913, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770}. Nucleus speckle {ECO:0000269|PubMed:12084575}. Note=Colocalizes with core spliceosomal snRNP proteins (PubMed:12084575). {ECO:0000269|PubMed:12084575}.",CRNKL1 CRN CGI-201 MSTP021,
Q9BZK7,histone deacetylase complex [GO:0000118]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptional repressor complex [GO:0017053],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,TBL1XR1 IRA1 TBLR1,
Q9BZM3,nuclear chromatin [GO:0000790],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.,GSX2 GSH2,
Q9BZZ5,cytoplasm [GO:0005737]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11075807}. Cytoplasm {ECO:0000269|PubMed:11075807}. Note=Mainly nuclear. Can also be cytoplasmic.; SUBCELLULAR LOCATION: Isoform 3: Cytoplasm.,API5 MIG8,
Q9C000,cytosol [GO:0005829]; inflammasome complex [GO:0061702]; NLRP1 inflammasome complex [GO:0072558]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:17418785}. Cytoplasm {ECO:0000269|PubMed:17164409}. Inflammasome {ECO:0000269|PubMed:12191486, ECO:0000269|PubMed:22665479}. Nucleus {ECO:0000269|PubMed:17164409}. Note=Nucleocytoplasmic distribution in lymphoid organs (probably in T-cells) and in neurons. In epithelial cells, predominantly cytoplasmic. {ECO:0000269|PubMed:17164409}.",NLRP1 CARD7 DEFCAP KIAA0926 NAC NALP1,
Q9C037,cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17156811}.,TRIM4 RNF87,
Q9C0B1,cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22002720, ECO:0000269|PubMed:26458103, ECO:0000269|PubMed:28002401, ECO:0000269|PubMed:30197295}. Nucleus speckle {ECO:0000269|PubMed:22002720}. Cytoplasm {ECO:0000269|PubMed:30197295}. Note=Localizes mainly in the nucleus, where it is able to demethylate N(6)-methyladenosine (m6A) and N(6),2'-O-dimethyladenosine cap (m6A(m)) in U6 small nuclear RNA (snRNA), N(1)-methyladenine from tRNAs and internal m6A in mRNAs (PubMed:30197295). In the cytoplasm, mediates demethylation of m6A and m6A(m) in mRNAs and N(1)-methyladenine from tRNAs (PubMed:30197295). {ECO:0000269|PubMed:30197295}.",FTO KIAA1752,
Q9C0C2,CCR4-NOT complex [GO:0030014]; cell-cell adherens junction [GO:0005913]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; nuclear heterochromatin [GO:0005720]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytoskeleton. Chromosome. Note=Colocalizes with chromosomes during mitosis, and in the cytoplasm with cortical actin.",TNKS1BP1 KIAA1741 TAB182,
Q9C0D2,centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; mitotic spindle microtubule [GO:1990498]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:25131205, ECO:0000269|PubMed:27185865}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:20844083, ECO:0000269|PubMed:27185865}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:27185865}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:27185865}. Note=Associates with both of the converted centrioles during G1 but becomes more enriched at the newly formed daughter (or unconverted) centrioles during S, G2, and early M phases (PubMed:25131205). In early S phase, localized at the procentriolar microtubule wall and enriched at the proximal ends of the centrioles in CENPJ- and CEP135-dependent manner (PubMed:27185865). Colocalizes with SASS6 and CEP250 proteins (PubMed:25131205). Colocalizes with CEP135 and CEP192 at the centrosomes (PubMed:27185865). Associates with interphase microtubules and mitotic spindles (PubMed:27185865). Colocalizes with centriolar acetylated tubulin (PubMed:25131205). {ECO:0000269|PubMed:25131205, ECO:0000269|PubMed:27185865}.",CEP295 KIAA1731,
Q9C0D4,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF518B KIAA1729,
Q9C0E2,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16449645}. Nucleus {ECO:0000269|PubMed:16449645}. Note=Shuttles between the nucleus and the cytoplasm.,XPO4 KIAA1721,
Q9C0K0,neuron projection [GO:0043005]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,BCL11B CTIP2 RIT1,
Q9GZR2,nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:10908561, ECO:0000269|PubMed:12429849}.",REXO4 PMC2 XPMC2H,
Q9GZR7,membrane [GO:0016020]; nucleolus [GO:0005730],,DDX24,
Q9GZS3,Cdc73/Paf1 complex [GO:0016593]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Ski complex [GO:0055087]; transcriptionally active chromatin [GO:0035327],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16024656}. Cytoplasm {ECO:0000305|PubMed:16024656}.,WDR61,
Q9H0A0,"membrane [GO:0016020]; midbody [GO:0030496]; nuclear chromosome, telomeric region [GO:0000784]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; telomerase holoenzyme complex [GO:0005697]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03211, ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:14592445, ECO:0000269|PubMed:19303003, ECO:0000269|PubMed:24786082, ECO:0000269|PubMed:25653167, ECO:0000269|PubMed:30165671}. Midbody {ECO:0000255|HAMAP-Rule:MF_03211, ECO:0000269|PubMed:19303003}. Note=Nucleolar in interphase and redistributes to the perichromosomal layer and to the midbody during telophase. {ECO:0000269|PubMed:19303003}.",NAT10 ALP KIAA1709,
Q9H0C8,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11331582}.,ILKAP,
Q9H0D6,aggresome [GO:0016235]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849}.",XRN2,
Q9H0S4,membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:16963496}. Note=Localizes in the nucleolar-organizing region during ribosome biogenesis.",DDX47,
Q9H1E3,chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,NUCKS1 NUCKS JC7,
Q9H2D6,actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; focal adhesion [GO:0005925]; microtubule organizing center [GO:0005815]; midbody [GO:0030496]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9853615}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:9853615}. Note=Localized to F-actin in a periodic pattern.; SUBCELLULAR LOCATION: Isoform 1: Nucleus {ECO:0000269|PubMed:22820163}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:22820163}. Midbody {ECO:0000269|PubMed:22820163}. Note=Centrosomal localization occurs upon phosphorylation by PLK1 at Thr-457 and lasts from prophase to anaphase. At telophase, relocalizes to midbody.",TRIOBP KIAA1662 TARA HRIHFB2122,
Q9H2H8,catalytic step 2 spliceosome [GO:0071013],,PPIL3,
Q9H2J4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; perinucleolar compartment [GO:0097356]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15371430}.,PDCL3 PhLP2A VIAF1,
Q9H2T7,cytoplasm [GO:0005737]; nuclear pore [GO:0005643],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Nucleus, nuclear pore complex {ECO:0000250}.",RANBP17,
Q9H3K6,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22746225}. Nucleus {ECO:0000269|PubMed:22746225}.,BOLA2 BOLA2A My016; BOLA2B,
Q9H3U1,cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nuclear speck [GO:0016607]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16478993}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:16478993}. Nucleus {ECO:0000269|PubMed:16478993}. Note=Predominant in the perinuclear region. Little protein in the nucleus.",UNC45A SMAP1,
Q9H6Z4,cytoplasm [GO:0005737]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19289081}. Nucleus {ECO:0000269|PubMed:19289081}.,RANBP3,
Q9H832,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17160626}. Nucleus {ECO:0000269|PubMed:17160626}.,UBE2Z HOYS7,
Q9H8M2,SWI/SNF complex [GO:0016514],,BRD9 UNQ3040/PRO9856,
Q9H910,cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15094197}. Nucleus {ECO:0000269|PubMed:15094197}.,JPT2 C16orf34 HN1L L11,
Q9H9A6,cytoplasm [GO:0005737]; membrane [GO:0016020],,LRRC40,
Q9HA64,cytosol [GO:0005829],,FN3KRP,
Q9HAV4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RISC complex [GO:0016442]; RNA nuclear export complex [GO:0042565],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11777942}. Cytoplasm {ECO:0000269|PubMed:11777942}. Note=Shuttles between the nucleus and the cytoplasm.,XPO5 KIAA1291 RANBP21,
Q9HBU1,nuclear chromatin [GO:0000790]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,BARX1,
Q9HCE0,cytoplasm [GO:0005737]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:29130391}. Lysosome {ECO:0000269|PubMed:29130391}.",EPG5 KIAA1632,
Q9NPF4,cytoplasm [GO:0005737]; EKC/KEOPS complex [GO:0000408]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03180, ECO:0000269|PubMed:28805828}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03180, ECO:0000269|PubMed:22912744, ECO:0000269|PubMed:28805828}.",OSGEP GCPL1,
Q9NPH2,cytoplasm [GO:0005737]; cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,ISYNA1 INO1,
Q9NQ94,apolipoprotein B mRNA editing enzyme complex [GO:0030895]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12881431}. Endoplasmic reticulum {ECO:0000250}. Cytoplasm {ECO:0000269|PubMed:12881431}. Note=Predominantly nuclear where it localizes to heterochromatin. Also cytoplasmic where it is found at the outer surface of the endoplasmic reticulum (By similarity). Shuttles between the nucleus and cytoplasm. May be transported into the nucleus by the nuclear import protein TNPO2/TRN2 or by APOBEC1. {ECO:0000250}.,A1CF ACF ASP,
Q9NQG5,"centrosome [GO:0005813]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II, holoenzyme [GO:0016591]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22264791}.,RPRD1B C20orf77 CREPT,
Q9NR12,actin cytoskeleton [GO:0015629]; cell-cell adherens junction [GO:0005913]; cytosol [GO:0005829]; filamentous actin [GO:0031941]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; ruffle [GO:0001726]; stress fiber [GO:0001725]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Colocalizes with RET to the cell periphery and in some cytoskeletal components. Colocalizes with TPM2 near the Z line in muscle. Colocalizes with TBX4 and TBX5 to actin filaments (By similarity). {ECO:0000250}.",PDLIM7 ENIGMA,
Q9NRL2,ACF complex [GO:0016590]; CHRAC [GO:0008623],SUBCELLULAR LOCATION: Nucleus. Note=May target the CHRAC complex to heterochromatin.,BAZ1A ACF1 WCRF180 HSPC317,
Q9NSD9,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; phenylalanine-tRNA ligase complex [GO:0009328],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:29573043}.,FARSB FARSLB FRSB HSPC173,
Q9NTJ3,condensin complex [GO:0000796]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10958694}. Cytoplasm {ECO:0000269|PubMed:10958694}. Chromosome {ECO:0000269|PubMed:10958694}. Note=In interphase cells, the majority of the condensin complex is found in the cytoplasm, while a minority of the complex is associated with chromatin. A subpopulation of the complex however remains associated with chromosome foci in interphase cells. During mitosis, most of the condensin complex is associated with the chromatin. At the onset of prophase, the regulatory subunits of the complex are phosphorylated by CDC2, leading to condensin's association with chromosome arms and to chromosome condensation. Dissociation from chromosomes is observed in late telophase.",SMC4 CAPC SMC4L1,
Q9NTX5,cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}.",ECHDC1,
Q9NTZ6,nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9853615}.,RBM12 KIAA0765 HRIHFB2091,
Q9NV56,NuA4 histone acetyltransferase complex [GO:0035267]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,MRGBP C20orf20,
Q9NVA2,axon [GO:0030424]; cell junction [GO:0030054]; dendritic spine [GO:0043197]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; microtubule cytoskeleton [GO:0015630]; postsynaptic specialization of symmetric synapse [GO:0099629]; septin complex [GO:0031105]; septin ring [GO:0005940]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cell junction, synapse. Cell projection, dendritic spine. Cell projection, axon {ECO:0000250}. Note=Partly colocalizes with stress fibers and microtubules. During bacterial infection, displays a collar shape structure next to actin at the pole of invading bacteria.",SEPTIN11 SEPT11,
Q9NVP1,chromosome [GO:0005694]; membrane [GO:0016020]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:16963496}. Chromosome {ECO:0000269|PubMed:20813266}.",DDX18 cPERP-D,
Q9NWH9,nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Note=Detected in punctate structures. {ECO:0000250}.,SLTM MET,
Q9NWX5,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,ASB6,
Q9NX02,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15030775, ECO:0000269|PubMed:15456791}.",NLRP2 NALP2 NBS1 PAN1 PYPAF2,
Q9NX05,nucleus [GO:0005634],,FAM120C CXorf17,
Q9NX24,"box H/ACA scaRNP complex [GO:0072589]; box H/ACA snoRNP complex [GO:0031429]; box H/ACA telomerase RNP complex [GO:0090661]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; small nucleolar ribonucleoprotein complex [GO:0005732]; telomerase holoenzyme complex [GO:0005697]","SUBCELLULAR LOCATION: Nucleus, nucleolus. Nucleus, Cajal body. Note=Also localized to Cajal bodies (coiled bodies).",NHP2 NOLA2 HSPC286,
Q9NX55,cytoplasm [GO:0005737]; microtubule cytoskeleton [GO:0015630]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Nucleus. Cytoplasm.,HYPK C15orf63 HSPC136,
Q9NXF1,cytoplasm [GO:0005737]; MLL1 complex [GO:0071339]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Rix1 complex [GO:0097344],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000250|UniProtKB:Q3URQ0}. Cytoplasm {ECO:0000250|UniProtKB:Q3URQ0}. Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:21326211}. Note=Mainly found in the nucleoplasm, with low levels detected in the cytoplasmic and chromatin fractions. {ECO:0000250|UniProtKB:Q3URQ0}.",TEX10 L18 Nbla10363,
Q9NXG2,nucleoplasm [GO:0005654],,THUMPD1,
Q9NXV6,granular component [GO:0001652]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:12154087, ECO:0000269|PubMed:12581788}.",CDKN2AIP CARF,
Q9NY12,"box H/ACA scaRNP complex [GO:0072589]; box H/ACA snoRNP complex [GO:0031429]; box H/ACA telomerase RNP complex [GO:0090661]; fibrillar center [GO:0001650]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; telomerase holoenzyme complex [GO:0005697]","SUBCELLULAR LOCATION: Nucleus, nucleolus. Nucleus, Cajal body. Note=Also localized to Cajal bodies (coiled bodies).",GAR1 NOLA1,
Q9NYF8,cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Nucleus speckle {ECO:0000269|PubMed:24100041}. Nucleus, nucleoplasm {ECO:0000269|PubMed:24100041}.",BCLAF1 BTF KIAA0164,
Q9NYL2,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15684425}. Nucleus {ECO:0000269|PubMed:15684425}. Note=Translocates to the nucleus upon ultraviolet B irradiation. {ECO:0000269|PubMed:15684425}.,MAP3K20 MLTK ZAK HCCS4,
Q9NYL9,cell-cell adherens junction [GO:0005913]; myofibril [GO:0030016]; striated muscle thin filament [GO:0005865],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.",TMOD3,
Q9NYV6,nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:11250903}.",RRN3 TIFIA,
