Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q99873,cytoplasm [GO:0005737]; cytosol [GO:0005829]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10749851, ECO:0000269|PubMed:11387442, ECO:0000269|PubMed:16879614}. Nucleus, nucleoplasm {ECO:0000250|UniProtKB:Q9JIF0}. Cytoplasm {ECO:0000269|PubMed:26876602}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9JIF0}. Note=Mostly found in the cytoplasm. Colocalizes with CHTOP within the nucleus. Low levels detected also in the chromatin fraction (By similarity). {ECO:0000250|UniProtKB:Q9JIF0}.",PRMT1 HMT2 HRMT1L2 IR1B4,
Q99969,collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; platelet dense granule lumen [GO:0031089],SUBCELLULAR LOCATION: Secreted {ECO:0000305}.,RARRES2 TIG2,SIGNAL 1 20 {ECO:0000269|PubMed:14675762}.
Q99983,collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; Golgi lumen [GO:0005796]; lysosomal lumen [GO:0043202],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.",OMD SLRR2C UNQ190/PRO216,SIGNAL 1 20 {ECO:0000255}.
Q99996,centrosome [GO:0005813]; cis-Golgi network [GO:0005801]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendritic branch [GO:0044307]; extrinsic component of postsynaptic density membrane [GO:0099147]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]; intracellular membrane-bounded organelle [GO:0043231]; neuronal cell body [GO:0043025]; synaptic membrane [GO:0097060]; voltage-gated potassium channel complex [GO:0008076],"SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:15047863, ECO:0000269|PubMed:19242490, ECO:0000269|PubMed:25217626, ECO:0000269|PubMed:27666745}. Cytoplasm {ECO:0000269|PubMed:9915845}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:12270714, ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:25657325, ECO:0000269|PubMed:29162697, ECO:0000269|PubMed:9915845}. Note=Cytoplasmic in parietal cells (PubMed:9915845). Recruited to the Golgi apparatus by GM130/GOLGA2 (PubMed:25657325). Localization at the centrosome versus Golgi apparatus may be cell line-dependent. In SKBr3 and HEK293F cells, exclusively located at the centrosome (PubMed:29162697). In HeLa, MDA-MB231 and RPE-1 cells, detected at the Golgi apparatus (PubMed:25217626, PubMed:29162697). In SK-BR-3 cells, recruited to the centrosome in the presence of CDK5RAP2 (PubMed:29162697). {ECO:0000269|PubMed:25217626, ECO:0000269|PubMed:25657325, ECO:0000269|PubMed:29162697, ECO:0000269|PubMed:9915845}.",AKAP9 AKAP350 AKAP450 KIAA0803,
Q9BPU6,cytosol [GO:0005829]; dendrite [GO:0030425]; neuronal cell body [GO:0043025],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,DPYSL5 CRMP5 ULIP6,
Q9BPW8,mitochondrion [GO:0005739]; synaptic membrane [GO:0097060],,NIPSNAP1,
Q9BPX3,"condensed chromosome [GO:0000793]; condensed chromosome, centromeric region [GO:0000779]; condensin complex [GO:0000796]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Chromosome. Note=In interphase cells, the majority of the condensin complex is found in the cytoplasm, while a minority of the complex is associated with chromatin. A subpopulation of the complex however remains associated with chromosome foci in interphase cells. During mitosis, most of the condensin complex is associated with the chromatin. At the onset of prophase, the regulatory subunits of the complex are phosphorylated by CDK1, leading to condensin's association with chromosome arms and to chromosome condensation. Dissociation from chromosomes is observed in late telophase.",NCAPG CAPG NYMEL3,
Q9BQ61,,,TRIR C19orf43,
Q9BQ67,chromosome [GO:0005694]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849}. Nucleus {ECO:0000269|PubMed:25990725}. Chromosome {ECO:0000269|PubMed:25990725}. Note=Present in the nucleus throughout interphase and is detached from chromatin at the onset of mitosis and rebinds at telophase when the pre-replication complexes (pre-RC) is formed (PubMed:25990725). {ECO:0000269|PubMed:25990725}.",GRWD1 GRWD KIAA1942 WDR28,
Q9BQ69,nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:23474712}. Note=Recruited to DNA lesions, probably via mono-APD-ribosylated proteins. {ECO:0000269|PubMed:23474712}.",MACROD1 LRP16,
Q9BQG0,cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; NLS-dependent protein nuclear import complex [GO:0042564]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12429849}. Nucleus {ECO:0000269|PubMed:12429849}. Nucleus, nucleolus {ECO:0000269|PubMed:12429849}. Note=Shuttles between the nucleus and cytoplasm. Nuclear import may be mediated by KPNA2, while export appears to depend partially on XPO1/CRM1 (By similarity). Predominantly nucleolar. {ECO:0000250|UniProtKB:Q7TPV4}.",MYBBP1A P160,
Q9BR09,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,NEURL2 C20orf163,
Q9BR76,actin filament [GO:0005884]; cell leading edge [GO:0031252]; cell periphery [GO:0071944]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:16027158}. Cytoplasm, cytoskeleton, stress fiber {ECO:0000269|PubMed:16027158}. Note=Localized to the leading edge in fibroblasts, as well as weakly along actin stress fibers. {ECO:0000269|PubMed:16027158}.",CORO1B,
Q9BRA2,cytosol [GO:0005829]; extracellular exosome [GO:0070062],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14607844}.,TXNDC17 TXNL5,
Q9BRK5,bleb [GO:0032059]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi lumen [GO:0005796]; late endosome [GO:0005770]; membrane [GO:0016020]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Isoform 1: Golgi apparatus lumen {ECO:0000250|UniProtKB:Q61112}.; SUBCELLULAR LOCATION: Isoform 5: Cytoplasm {ECO:0000269|PubMed:17442889}. Cell membrane {ECO:0000269|PubMed:17442889}. Cell projection, bleb. Note=Isoform 5 colocalizes with STX3 and STXBP1 isoform 2 at the plasma membrane and cell surface blebs. {ECO:0000269|PubMed:17442889}.",SDF4 CAB45 PSEC0034,SIGNAL 1 36 {ECO:0000255}.
Q9BS26,cell surface [GO:0009986]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; specific granule lumen [GO:0035580],"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:11847130, ECO:0000269|PubMed:15652484}.",ERP44 KIAA0573 TXNDC4 UNQ532/PRO1075,SIGNAL 1 29
Q9BS40,cytoplasm [GO:0005737]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,LXN,
Q9BSD7,membrane [GO:0016020],,NTPCR C1orf57,
Q9BSJ8,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; integral component of endoplasmic reticulum membrane [GO:0030176]; intrinsic component of endoplasmic reticulum membrane [GO:0031227]; membrane [GO:0016020],SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:29469807}; Multi-pass membrane protein. Cell membrane {ECO:0000269|PubMed:29469807}; Peripheral membrane protein. Note=Localizes primarily to the endoplasmic reticulum. Recruited to sites of contact between the endoplasmic reticulum and the cell membrane in response to increased cytosolic calcium levels. {ECO:0000269|PubMed:29469807}.,ESYT1 FAM62A KIAA0747 MBC2,
Q9BT78,cell junction [GO:0030054]; COP9 signalosome [GO:0008180]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; synaptic vesicle [GO:0008021],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Cytoplasmic vesicle, secretory vesicle, synaptic vesicle.",COPS4 CSN4,
Q9BTT0,cytoplasmic vesicle [GO:0031410]; nucleus [GO:0005634]; Swr1 complex [GO:0000812],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.,ANP32E,
Q9BU40,endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576],SUBCELLULAR LOCATION: Secreted {ECO:0000305}.,CHRDL1 NRLN1,SIGNAL 1 27 {ECO:0000255}.
Q9BU76,extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; secretory granule lumen [GO:0034774],,MMTAG2 C1orf35,
Q9BUH6,nonhomologous end joining complex [GO:0070419]; nucleus [GO:0005634]; site of double-strand break [GO:0035861],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:25574025, ECO:0000269|PubMed:25670504}. Note=Predominantly localizes to the nucleus. Accumulates at sites of DNA damage generated by laser microirradiation. {ECO:0000269|PubMed:25574025, ECO:0000269|PubMed:25670504}.",PAXX C9orf142 XLS,
Q9BUJ2,nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11513728, ECO:0000269|PubMed:12489984, ECO:0000269|PubMed:9733834}.",HNRNPUL1 E1BAP5 HNRPUL1,
Q9BV20,cell projection [GO:0042995]; cytosol [GO:0005829]; fibrillar center [GO:0001650]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|HAMAP-Rule:MF_03119, ECO:0000269|PubMed:19620624}. Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03119, ECO:0000269|PubMed:19620624}. Cell projection {ECO:0000269|PubMed:19620624}. Note=Primarily nuclear, but cytoplasmic in cancer cells, with enrichment at leading edge of the plasma membrane in late stage tumor cells.",MRI1 MRDI UNQ6390/PRO21135,
Q9BV23,AMPA glutamate receptor complex [GO:0032281]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; integral component of membrane [GO:0016021]; integral component of postsynaptic membrane [GO:0099055]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Late endosome membrane {ECO:0000250|UniProtKB:Q8R2Y0}; Single-pass type II membrane protein {ECO:0000255}. Lysosome membrane {ECO:0000250|UniProtKB:Q8R2Y0}; Single-pass type II membrane protein {ECO:0000255}. Mitochondrion membrane {ECO:0000250|UniProtKB:Q8R2Y0}; Single-pass type II membrane protein {ECO:0000255}.,ABHD6,
Q9BV38,cytoplasm [GO:0005737]; nuclear pre-replicative complex [GO:0005656]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Rix1 complex [GO:0097344],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:21326211}. Nucleus, nucleoplasm {ECO:0000250|UniProtKB:Q4VBE8}. Cytoplasm {ECO:0000250|UniProtKB:Q4VBE8}. Note=Mainly found in the nucleoplasm, with low levels detected in the cytoplasmic and chromatin fractions. {ECO:0000250|UniProtKB:Q4VBE8}.",WDR18,
Q9BV73,centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; microtubule organizing center [GO:0005815]; perinuclear region of cytoplasm [GO:0048471]; photoreceptor inner segment [GO:0001917]; photoreceptor outer segment [GO:0001750]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:9647649}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:26337392, ECO:0000269|PubMed:9647649}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:9647649}. Cell projection, cilium, photoreceptor outer segment {ECO:0000250|UniProtKB:Q60952}. Photoreceptor inner segment {ECO:0000250|UniProtKB:Q60952}. Note=Component of the core centrosome. In interphase cells, it specifically associates with the proximal ends of both mother and daughter centrioles. Associates with the centrosome in interphase cells. In mitotic cells, it dissociates from the mitotic spindle poles. At the end of cell division, it reaccumulates at centrosomes.",CEP250 CEP2 CNAP1,
Q9BV86,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20668449, ECO:0000269|PubMed:24090352}. Note=Predominantly nuclear (PubMed:24090352).",NTMT1 C9orf32 METTL11A NRMT NRMT1 AD-003,
Q9BVC6,extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; nuclear outer membrane [GO:0005640]; sarcoplasmic reticulum membrane [GO:0033017],SUBCELLULAR LOCATION: Nucleus outer membrane {ECO:0000250|UniProtKB:O77751}; Multi-pass membrane protein {ECO:0000250|UniProtKB:O77751}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:O77751}; Multi-pass membrane protein {ECO:0000250|UniProtKB:O77751}. Sarcoplasmic reticulum membrane {ECO:0000250|UniProtKB:O77751}; Multi-pass membrane protein {ECO:0000250|UniProtKB:O77751}.,TMEM109,SIGNAL 1 33 {ECO:0000255}.
Q9BVG4,,,PBDC1 CXorf26,
Q9BVH7,Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021],SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.,ST6GALNAC5 SIAT7E,
Q9BVJ6,cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849}.",UTP14A SDCCAG16,
Q9BVK6,COPII-coated ER to Golgi transport vesicle [GO:0030134]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; synaptic vesicle [GO:0008021]; trans-Golgi network transport vesicle [GO:0030140]; transport vesicle [GO:0030133],"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass type I membrane protein. Golgi apparatus, cis-Golgi network membrane; Single-pass type I membrane protein. Endoplasmic reticulum-Golgi intermediate compartment membrane; Single-pass type I membrane protein. Golgi apparatus, trans-Golgi network membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Note=Cycles between compartments of the early secretatory pathway.",TMED9 GP25L2,SIGNAL 1 37 {ECO:0000250}.
Q9BVP2,extracellular space [GO:0005615]; membrane [GO:0016020]; nuclear body [GO:0016604]; nucleolus [GO:0005730]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q811S9}. Nucleus, nucleolus {ECO:0000269|PubMed:11790298, ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:12464630}. Note=Shuttles between the nucleus and nucleolus. {ECO:0000250|UniProtKB:Q811S9}.",GNL3 E2IG3 NS,
Q9BVV6,centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; photoreceptor inner segment [GO:0001917],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:19144723}. Photoreceptor inner segment {ECO:0000269|PubMed:26386247}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:24421332, ECO:0000269|PubMed:26386247}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:26386247}. Note=Forms a ring-like structure at the extreme distal end of both mother and daughter centrioles (PubMed:24421332). In photoreceptor cells localized to the joint between the inner and outer segments, specifically localized at the mother centriole (basal body) and the adjacent centriole as well as between the two centrioles but not in the connecting cilium (PubMed:26386247). {ECO:0000269|PubMed:24421332, ECO:0000269|PubMed:26386247}.",KIAA0586 TALPID3,
Q9BWD1,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000305|PubMed:7911016}.",ACAT2 ACTL,
Q9BWJ5,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U12-type spliceosomal complex [GO:0005689]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27720643, ECO:0000269|PubMed:28541300, ECO:0000269|PubMed:28781166}.",SF3B5 SF3B10,
Q9BWS9,extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; late endosome [GO:0005770]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764]; membrane [GO:0016020]; nucleus [GO:0005634]; trans-Golgi network [GO:0005802],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:16357325}. Lysosome {ECO:0000269|PubMed:16357325}.,CHID1 GL008 PSEC0104 SB139,SIGNAL 1 19 {ECO:0000255}.
Q9BX40,,,LSM14B C20orf40 FAM61B RAP55B,
Q9BX68,mitochondrion [GO:0005739]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:16762638, ECO:0000269|PubMed:18653718}.",HINT2,
Q9BXJ4,cell [GO:0005623]; collagen trimer [GO:0005581]; extracellular exosome [GO:0070062]; membrane [GO:0016020],SUBCELLULAR LOCATION: Secreted {ECO:0000305}.,C1QTNF3 CTRP3 UNQ753/PRO1484,SIGNAL 1 22 {ECO:0000255}.
Q9BXJ9,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; NatA complex [GO:0031415]; nucleus [GO:0005634]; transcription factor complex [GO:0005667],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Mainly cytoplasmic, nuclear in some cases. Present in the free cytosolic and cytoskeleton-bound polysomes, but not in the membrane-bound polysomes.",NAA15 GA19 NARG1 NATH TBDN100,
Q9BXP5,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=Predominantly nuclear. Shuttles between the nucleus and the cytoplasm in a CRM1-dependent way (By similarity). {ECO:0000250}.",SRRT ARS2 ASR2,
Q9BXQ6,,,TMEM121B CECR6,
Q9BXR0,mitochondrial outer membrane [GO:0005741]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03218}. Mitochondrion outer membrane {ECO:0000255|HAMAP-Rule:MF_03218}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03218}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_03218}. Note=Weakly associates with mitochondria, possibly via QTRT2. {ECO:0000255|HAMAP-Rule:MF_03218}.",QTRT1 TGT TGUT,
Q9BXS5,clathrin adaptor complex [GO:0030131]; clathrin-coated vesicle membrane [GO:0030665]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; Golgi membrane [GO:0000139]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; specific granule membrane [GO:0035579]; trans-Golgi network membrane [GO:0032588],"SUBCELLULAR LOCATION: Golgi apparatus. Cytoplasmic vesicle, clathrin-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles located at the Golgi complex.",AP1M1 CLTNM,
Q9BXT8,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Predominantly found in the cytoplasm. Component of a nuage in male germ cells (an electron-dense spherical cytoplasmic body present in late pachytene and diplotene spermatocytes and in elonging spermatids) (By similarity). {ECO:0000250}.,RNF17 TDRD4,
Q9BXV9,EKC/KEOPS complex [GO:0000408]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27903914}.,GON7 C14orf142,
Q9BY32,cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:11278832}.",ITPA C20orf37 My049 OK/SW-cl.9,
Q9BY43,cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; ESCRT III complex [GO:0000815]; late endosome membrane [GO:0031902]; membrane coat [GO:0030117]; midbody [GO:0030496]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane. Late endosome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Note=Membrane-associated. Localizes to large vesicle-like structures. Localizes to the midbody of dividing cells. Localized in two distinct rings on either side of the Fleming body.,CHMP4A C14orf123 SHAX2 CDA04 HSPC134,
Q9BY67,basolateral plasma membrane [GO:0016323]; cell-cell junction [GO:0005911]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11279526, ECO:0000269|PubMed:22438059}; Single-pass type I membrane protein {ECO:0000269|PubMed:11279526}. Cell junction, synapse {ECO:0000250|UniProtKB:Q8R5M8}. Note=Localized to the basolateral plasma membrane of epithelial cells in gall bladder. {ECO:0000250|UniProtKB:Q8R5M8}.",CADM1 IGSF4 IGSF4A NECL2 SYNCAM TSLC1,SIGNAL 1 44 {ECO:0000255}.
Q9BYD1,mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrial ribosome [GO:0005761]; mitochondrion [GO:0005739]; ribosome [GO:0005840],"SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.",MRPL13,
Q9BYD6,cytosolic large ribosomal subunit [GO:0022625]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739],"SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:A6QPQ5, ECO:0000305|PubMed:11279069}.",MRPL1 BM-022,
Q9BZE4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:11316846, ECO:0000269|PubMed:12429849, ECO:0000269|Ref.8}.",GTPBP4 CRFG NOG1,
Q9BZJ0,catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; Prp19 complex [GO:0000974]; spliceosomal complex [GO:0005681]; U2-type catalytic step 2 spliceosome [GO:0071007],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:12801913, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770}. Nucleus speckle {ECO:0000269|PubMed:12084575}. Note=Colocalizes with core spliceosomal snRNP proteins (PubMed:12084575). {ECO:0000269|PubMed:12084575}.",CRNKL1 CRN CGI-201 MSTP021,
Q9BZK7,histone deacetylase complex [GO:0000118]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptional repressor complex [GO:0017053],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,TBL1XR1 IRA1 TBLR1,
Q9BZM3,nuclear chromatin [GO:0000790],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.,GSX2 GSH2,
Q9BZZ5,cytoplasm [GO:0005737]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11075807}. Cytoplasm {ECO:0000269|PubMed:11075807}. Note=Mainly nuclear. Can also be cytoplasmic.; SUBCELLULAR LOCATION: Isoform 3: Cytoplasm.,API5 MIG8,
Q9C000,cytosol [GO:0005829]; inflammasome complex [GO:0061702]; NLRP1 inflammasome complex [GO:0072558]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:17418785}. Cytoplasm {ECO:0000269|PubMed:17164409}. Inflammasome {ECO:0000269|PubMed:12191486, ECO:0000269|PubMed:22665479}. Nucleus {ECO:0000269|PubMed:17164409}. Note=Nucleocytoplasmic distribution in lymphoid organs (probably in T-cells) and in neurons. In epithelial cells, predominantly cytoplasmic. {ECO:0000269|PubMed:17164409}.",NLRP1 CARD7 DEFCAP KIAA0926 NAC NALP1,
Q9C037,cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17156811}.,TRIM4 RNF87,
Q9C0B1,cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22002720, ECO:0000269|PubMed:26458103, ECO:0000269|PubMed:28002401, ECO:0000269|PubMed:30197295}. Nucleus speckle {ECO:0000269|PubMed:22002720}. Cytoplasm {ECO:0000269|PubMed:30197295}. Note=Localizes mainly in the nucleus, where it is able to demethylate N(6)-methyladenosine (m6A) and N(6),2'-O-dimethyladenosine cap (m6A(m)) in U6 small nuclear RNA (snRNA), N(1)-methyladenine from tRNAs and internal m6A in mRNAs (PubMed:30197295). In the cytoplasm, mediates demethylation of m6A and m6A(m) in mRNAs and N(1)-methyladenine from tRNAs (PubMed:30197295). {ECO:0000269|PubMed:30197295}.",FTO KIAA1752,
Q9C0C2,CCR4-NOT complex [GO:0030014]; cell-cell adherens junction [GO:0005913]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; nuclear heterochromatin [GO:0005720]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytoskeleton. Chromosome. Note=Colocalizes with chromosomes during mitosis, and in the cytoplasm with cortical actin.",TNKS1BP1 KIAA1741 TAB182,
