Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q13562,cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981, ECO:0000269|PubMed:14752053}. Note=In pancreatic islet cells, shuttles to the nucleus in response to glucose stimulation (By similarity). Colocalizes with NR0B2 in the nucleus. {ECO:0000250}.",NEUROD1 BHLHA3 NEUROD,
Q14103,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; synapse [GO:0045202],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Component of ribonucleosomes. Cytoplasmic localization oscillates diurnally.,HNRNPD AUF1 HNRPD,
Q14152,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; membrane [GO:0016020]; microtubule [GO:0005874]; multi-eIF complex [GO:0043614]; nucleolus [GO:0005730]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03000, ECO:0000269|PubMed:9150439}.",EIF3A EIF3S10 KIAA0139,
Q14157,cytoplasm [GO:0005737]; nucleus [GO:0005634]; PcG protein complex [GO:0031519],,UBAP2L KIAA0144 NICE4,
Q14232,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation initiation factor 2B complex [GO:0005851]; membrane [GO:0016020]; plasma membrane [GO:0005886],,EIF2B1 EIF2BA,
Q14258,cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17392790}. Note=Colocalized with DDX58 at cytoplasmic perinuclear bodies.,TRIM25 EFP RNF147 ZNF147,
Q14376,cytosol [GO:0005829],,GALE,
Q14444,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; P-body [GO:0000932]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytosol. Cell projection, dendrite. Note=Associated with RNA granules. {ECO:0000250}.",CAPRIN1 GPIAP1 GPIP137 M11S1 RNG105,
Q14562,catalytic step 2 spliceosome [GO:0071013]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2-type catalytic step 2 spliceosome [GO:0071007],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770}.",DHX8 DDX8,
Q14847,cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; focal adhesion [GO:0005925],"SUBCELLULAR LOCATION: Cytoplasm, cell cortex {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Associated with the F-actin rich cortical cytoskeleton. {ECO:0000250}.",LASP1 MLN50,
Q14966,cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000255|PROSITE-ProRule:PRU00130, ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:8647861}.",ZNF638 NP220 ZFML,
Q15102,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020],SUBCELLULAR LOCATION: Cytoplasm.,PAFAH1B3 PAFAHG,
Q15121,cytosol [GO:0005829]; microtubule associated complex [GO:0005875]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm. Note=Associated with microtubules.,PEA15,
Q15185,"chaperone complex [GO:0101031]; chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; telomerase holoenzyme complex [GO:0005697]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q3ZBF7}.,PTGES3 P23 TEBP,
Q15233,membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]; RNA polymerase II transcription factor complex [GO:0090575],"SUBCELLULAR LOCATION: Nucleus. Nucleus, nucleolus. Nucleus speckle. Note=Detected in punctate subnuclear structures often located adjacent to splicing speckles, called paraspeckles.",NONO NRB54,
Q15369,cytosol [GO:0005829]; elongin complex [GO:0070449]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ELOC TCEB1,
Q15393,catalytic step 2 spliceosome [GO:0071013]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U12-type spliceosomal complex [GO:0005689]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10490618, ECO:0000269|PubMed:11564863, ECO:0000269|PubMed:27720643, ECO:0000269|PubMed:28541300, ECO:0000269|PubMed:28781166}.",SF3B3 KIAA0017 SAP130,
Q15417,actin cytoskeleton [GO:0015629]; cell-cell adherens junction [GO:0005913]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; focal adhesion [GO:0005925]; neuronal cell body [GO:0043025]; postsynaptic density [GO:0014069],,CNN3,
Q15424,nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19674106}.,SAFB HAP HET SAFB1,
Q15459,catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005]; U2-type prespliceosome [GO:0071004]; U2-type spliceosomal complex [GO:0005684],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10882114, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:30315277}. Nucleus speckle {ECO:0000269|PubMed:21349847}.",SF3A1 SAP114,
Q15493,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,RGN SMP30,
Q15631,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11801738}. Nucleus {ECO:0000269|PubMed:11801738}.,TSN,
Q15637,nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribosome [GO:0005840]; spliceosomal complex [GO:0005681],SUBCELLULAR LOCATION: Nucleus.,SF1 ZFM1 ZNF162,
Q15678,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton {ECO:0000250}. Nucleus. Note=Translocation into the nucleus is associated with induction of cell proliferation. Partially colocalized with actin filaments at the plasma membrane.",PTPN14 PEZ PTPD2,
Q15691,cell projection membrane [GO:0031253]; centrosome [GO:0005813]; cortical microtubule cytoskeleton [GO:0030981]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; microtubule plus-end [GO:0035371]; mitotic spindle astral microtubule end [GO:1905721]; spindle midzone [GO:0051233],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:10188731, ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:21646404, ECO:0000269|PubMed:28814570, ECO:0000269|PubMed:9724749}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:14654843}. Golgi apparatus {ECO:0000269|PubMed:25217626}. Note=Associated with the microtubule growing distal tips (PubMed:28814570). Recruitment to the Golgi apparatus requires the presence of PDE4DIP isoform 13/MMG8/SMYLE (PubMed:25217626). {ECO:0000269|PubMed:25217626, ECO:0000269|PubMed:28814570}.",MAPRE1,
Q15714,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.,TSC22D1 KIAA1994 TGFB1I4 TSC22 hucep-2,
Q15717,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:17632515, ECO:0000269|PubMed:18285462, ECO:0000269|PubMed:19029303}. Nucleus {ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:17632515, ECO:0000269|PubMed:18285462}. Cytoplasm, Stress granule {ECO:0000250|UniProtKB:P70372}. Note=Translocates into the cytoplasm following phosphorylation by MAPKAPK2 (PubMed:14517288). Likewise, phosphorylation by PRKCD promotes translocation from the nucleus into the cytoplasm, where it is associated with free and cytoskeleton-bound polysomes (PubMed:18285462).Localizes to the stress granules in the presence of PLEKHN1 (By similarity). {ECO:0000250|UniProtKB:P70372, ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:18285462}.",ELAVL1 HUR,
Q16186,"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; proteasome complex [GO:0000502]; proteasome regulatory particle, lid subcomplex [GO:0008541]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16990800}. Nucleus {ECO:0000269|PubMed:16990800}.,ADRM1 GP110,
Q16222,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm. Note=In spermatozoa, localized to the principal piece of the tail, the neck region of the head and to a lesser extent, the midpiece of the tail.",UAP1 SPAG2,
Q16576,cytosol [GO:0005829]; ESC/E(Z) complex [GO:0035098]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581],SUBCELLULAR LOCATION: Nucleus.,RBBP7 RBAP46,
Q16600,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF239 HOK2 MOK2,
Q16650,nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:25232744, ECO:0000269|PubMed:30250039}.",TBR1,
Q1KMD3,membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q00PI9}.,HNRNPUL2 HNRPUL2,
Q2VWA4,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16200078}. Cytoplasm {ECO:0000269|PubMed:16200078}.,SKOR2 CORL2 FUSSEL18,
Q494X3,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF404,
Q5SSJ5,chromosome [GO:0005694]; nuclear speck [GO:0016607]; nucleosome [GO:0000786]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24830416}. Chromosome {ECO:0000269|PubMed:20042602, ECO:0000269|PubMed:24830416}. Note=localized in nuclei but not in nucleoli in interphase. Colocalized with chromosomes in mitosis, with a gradually increased during G1 progression and a maximum level during late G1 phase (G1/S). {ECO:0000269|PubMed:24830416}.",HP1BP3,
Q5T7W0,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF618 KIAA1952,
Q5TA45,blood microparticle [GO:0072562]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; integrator complex [GO:0032039]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15684398, ECO:0000269|PubMed:23904267}. Cytoplasm {ECO:0000269|PubMed:15684398, ECO:0000269|PubMed:23904267}.",INTS11 CPSF3L RC68,
Q5VT06,cell projection [GO:0042995]; centriole [GO:0005814]; centrosome [GO:0005813]; membrane [GO:0016020]; nucleus [GO:0005634]; spindle [GO:0005819],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:16314388, ECO:0000269|PubMed:19052644, ECO:0000269|PubMed:28659385}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:16314388}. Nucleus {ECO:0000269|PubMed:15615782}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:28625565, ECO:0000269|PubMed:28659385}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:28659385}. Note=Associated with mitotic spindles (PubMed:16314388). Nuclear, in discrete foci. Associated with intermediate filaments (PubMed:15615782). Also present in the pericentrosomal area (PubMed:17878239). Localizes on both mother and daughter centrioles. Localizes to an axial position on the mother centriole (PubMed:28625565). Localizes to the distal end of the centriole on the subdistal appendage region (PubMed:28659385). {ECO:0000269|PubMed:15615782, ECO:0000269|PubMed:16314388, ECO:0000269|PubMed:17878239, ECO:0000269|PubMed:28625565, ECO:0000269|PubMed:28659385}.",CEP350 CAP350 KIAA0480 GM133,
Q5VTT5,M band [GO:0031430]; sarcomere [GO:0030017]; striated muscle thin filament [GO:0005865]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, myofibril, sarcomere, M line {ECO:0000250}.",MYOM3,
Q69YN4,cytosol [GO:0005829]; nuclear body [GO:0016604]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; RNA N6-methyladenosine methyltransferase complex [GO:0036396],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:24100041}. Nucleus, nucleoplasm {ECO:0000269|PubMed:24100041}. Cytoplasm {ECO:0000250|UniProtKB:A2AIV2}. Note=Mainly nuclear with some fraction located in the cytoplasm. ZC3H13 is required to anchor component of the MACOM subcomplex, such as VIRMA, in the nucleus. {ECO:0000250|UniProtKB:A2AIV2}.",VIRMA KIAA1429 MSTP054,
Q6P2S7,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,TTC41P GNN,
Q6PF05,cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; midbody [GO:0030496]; spindle [GO:0005819],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:25751302}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:25751302}. Midbody {ECO:0000269|PubMed:25751302}. Note=Exhibits dynamic subcellular localization during the cell cycle. In prophase cells, detected on split centrosomes. Translocates to the mitotic spindles during metaphase and early anaphase, then to the midbody and cleavage furrow in late anaphase. {ECO:0000269|PubMed:25751302}.",TTC23L,
Q6ZN04,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; P-body [GO:0000932],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18779327}. Cytoplasm {ECO:0000269|PubMed:18779327}. Cytoplasm, P-body {ECO:0000269|PubMed:18779327}. Cytoplasmic granule {ECO:0000269|PubMed:18779327}. Note=Predominantly expressed in the cytoplasm and shuttles between the cytoplasm and the nucleus through the CRM1 export pathway. Localization to P-bodies is dependent on 14-3-3.",MEX3B KIAA2009 RKHD3 RNF195,
Q70CQ2,cytosol [GO:0005829],,USP34 KIAA0570 KIAA0729,
Q711Q0,Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:M0RD54}.",CEFIP C10orf71,
Q7Z570,cytoplasm [GO:0005737]; dendritic microtubule [GO:1901588]; dendritic shaft [GO:0043198]; dendritic spine [GO:0043197]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; presynapse [GO:0098793],,ZNF804A C2orf10,
Q7Z5D8,nuclear chromatin [GO:0000790],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.,NANOGNB,
Q7Z7B0,actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:23087206}.",FILIP1 KIAA1275,
Q7Z7L7,Cul2-RING ubiquitin ligase complex [GO:0031462],,ZER1 C9orf60 ZYG ZYG11BL,
Q7Z7L9,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00187}.,ZSCAN2 ZFP29 ZNF854,
Q86YW0,cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; pronucleus [GO:0045120]; sperm head [GO:0061827],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q8K4D7}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:Q8K4D7}. Note=Exhibits alternative cytoplasmic/nuclear localization during development. Translocates from the pronucleus into cytoplasm upon nuclear envelope breakdown for mitosis and localizes again to the pronucleus at interphase following meiosis and mitosis (By similarity). {ECO:0000250|UniProtKB:Q8K4D7}.",PLCZ1,
Q8IVM0,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm. Note=Associated with microtubules of the cytoskeleton and mitotic apparatus. {ECO:0000250}.,CCDC50 C3orf6,
Q8IX12,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:12816952}.",CCAR1 CARP1 DIS,
Q8IYW2,axoneme [GO:0005930],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:A8ICS9}.",CFAP46 C10orf123 C10orf124 C10orf92 C10orf93 TTC40,
Q8IZ83,membrane [GO:0016020],,ALDH16A1,
Q8N392,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21865595}.,ARHGAP18,
Q8N8N7,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,PTGR2 ZADH1,
Q8NE71,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; ribosome [GO:0005840],"SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:19570978}. Nucleus, nucleoplasm {ECO:0000269|PubMed:19570978}. Nucleus envelope {ECO:0000269|PubMed:19570978}.",ABCF1 ABC50,
Q8NFI4,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,ST13P5 FAM10A5,
Q8TCU4,centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843}. Cytoplasm, cytoskeleton, cilium basal body. Cytoplasm, cytoskeleton, spindle pole. Note=Associated with centrosomes and basal bodies at the base of primary cilia. Specifically locates to the proximal ends of centrioles and basal bodies. Colocalizes partially with NCAPD2 at these sites. During mitosis localizes to both spindle poles.",ALMS1 KIAA0328,
Q8TEA8,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15653697, ECO:0000269|PubMed:20065034}. Cytoplasm {ECO:0000250|UniProtKB:Q8IIS0}. Note=Associated with chromatin at some replication origins containing functional DNA-unwinding elements (PubMed:20065034).",DTD1 C20orf88 DUEB HARS2,
Q8TF09,centrosome [GO:0005813]; ciliary tip [GO:0097542]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]; microtubule [GO:0005874],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",DYNLRB2 DNCL2B DNLC2B ROBLD2,
Q8WUI4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone deacetylase complex [GO:0000118]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=In the nucleus, it associates with distinct subnuclear dot-like structures. Shuttles between the nucleus and the cytoplasm. Treatment with EDN1 results in shuttling from the nucleus to the perinuclear region. The export to cytoplasm depends on the interaction with the 14-3-3 protein YWHAE and is due to its phosphorylation.",HDAC7 HDAC7A,
Q8WVJ2,condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; intracellular [GO:0005622]; microtubule organizing center [GO:0005815]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Chromosome, centromere, kinetochore {ECO:0000269|PubMed:20133715}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:20133715}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:20133715}. Note=Associates with centrosomes in interphase and to spindle poles and kinetochores during mitosis.",NUDCD2,
Q8WXF1,cytoplasm [GO:0005737]; fibrillar center [GO:0001650]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382],"SUBCELLULAR LOCATION: Nucleus, nucleolus. Nucleus matrix {ECO:0000250}. Cytoplasm {ECO:0000250}. Nucleus speckle. Note=In punctate subnuclear structures often located adjacent to splicing speckles, called paraspeckles. Colocalizes with NONO and SFPQ in paraspeckles and perinucleolar caps in an RNA-dependent manner. May cycle between paraspeckles and nucleolus. In telophase, when daughter nuclei form, localizes to perinucleolar caps.",PSPC1 PSP1,
Q92696,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; Rab-protein geranylgeranyltransferase complex [GO:0005968],,RABGGTA,
Q92734,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum exit site [GO:0070971]; Golgi membrane [GO:0000139],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:27813252}. Note=Localizes to endoplasmic reticulum exit site (ERES), also known as transitional endoplasmic reticulum (tER) (PubMed:27813252, PubMed:21478858). {ECO:0000269|PubMed:21478858, ECO:0000269|PubMed:27813252}.",TFG,
Q92794,cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; MOZ/MORF histone acetyltransferase complex [GO:0070776]; nuclear chromatin [GO:0000790]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]; PML body [GO:0016605],"SUBCELLULAR LOCATION: Nucleus. Nucleus, nucleolus. Nucleus, nucleoplasm. Nucleus, PML body. Note=Recruited into PML body after DNA damage.",KAT6A MOZ MYST3 RUNXBP2 ZNF220,
Q92841,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12138182, ECO:0000269|PubMed:12595555, ECO:0000269|PubMed:17226766, ECO:0000269|PubMed:17699760, ECO:0000269|PubMed:19995069, ECO:0000269|PubMed:22002106, ECO:0000269|PubMed:24581491, ECO:0000269|PubMed:25126784}. Nucleus, nucleolus {ECO:0000269|PubMed:17226766, ECO:0000269|PubMed:22002106}. Cytoplasm, cytosol {ECO:0000269|PubMed:25126784}. Note=In the course of bunyavirus infection, relocalizes from the nucleus to the cytosol where it binds viral RNA to antagonize replication. {ECO:0000269|PubMed:25126784}.",DDX17,
Q92945,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19198587}. Cytoplasm {ECO:0000269|PubMed:19198587}. Note=A small proportion is also found in the cytoplasm of neuronal cell bodies and dendrites. {ECO:0000250}.,KHSRP FUBP2,
Q96AE4,nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,FUBP1,
Q96CN7,cytoplasm [GO:0005737]; peroxisome [GO:0005777],,ISOC1 CGI-111,
Q96CT7,cytosol [GO:0005829]; microtubule organizing center [GO:0005815]; midbody [GO:0030496]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:23894443}. Midbody {ECO:0000269|PubMed:23894443}. Note=Colocalizes with gamma-tubulin at interphase, prophase, metaphase, and anaphase. Relocates from centrosome to midbody at telophase.",CCDC124,
Q96FJ2,centrosome [GO:0005813]; ciliary tip [GO:0097542]; cilium [GO:0005929]; cytoplasmic dynein complex [GO:0005868]; cytosol [GO:0005829]; dynein complex [GO:0030286]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; microtubule [GO:0005874]; myosin V complex [GO:0031475]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q78P75}.",DYNLL2 DLC2,
Q96JM2,nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20219459, ECO:0000269|PubMed:21570965}.",ZNF462 KIAA1803,
Q96MT7,axoneme [GO:0005930]; motile cilium [GO:0031514],"SUBCELLULAR LOCATION: Cell projection, cilium, flagellum {ECO:0000250|UniProtKB:A8J1V4}. Cytoplasm, cytoskeleton, flagellum axoneme {ECO:0000250|UniProtKB:Q57WH1}.",CFAP44 WDR52,
Q96NJ3,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF285 ZNF285A,
Q96PE6,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZIM3 ZNF657,
Q96RJ6,nuclear chromatin [GO:0000790]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981}.,FERD3L BHLHA31 NATO3 NTWIST,
Q96RS6,cytosol [GO:0005829]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Isoform 1: Cytoplasm. Nucleus.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm.; SUBCELLULAR LOCATION: Isoform 3: Cytoplasm. Nucleus.,NUDCD1 CML66,
